Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
DELFOS-drug efficacy leveraging forked and specialized networks-benchmarking scRNA-seq data in multi-omics-based prediction of cancer sensitivity,"Motivation:Cancer is currently one of the most notorious diseases, with over 1 million deaths in the European Union alone in 2022. As each tumor can be composed of diverse cell types with distinct genotypes, cancer cells can acquire resistance to different compounds. Moreover, anticancer drugs can display severe side effects, compromising patient well-being. Therefore, novel strategies for identifying the optimal set of compounds to treat each tumor have become an important research topic in recent decades.Results:To address this challenge, we developed a novel drug response prediction algorithm called Drug Efficacy Leveraging Forked and Specialized networks (DELFOS). Our model learns from multi-omics data from over 65 cancer cell lines, as well as structural data from over 200 compounds, for the prediction of drug sensitivity. We also evaluated the benefits of incorporating single-cell expression data to predict drug response. DELFOS was validated using datasets with unseen cell lines or drugs and compared with other state-of-the-art algorithms, achieving a high prediction performance on several correlation and error metrics. Overall, DELFOS can effectively leverage multi-omics data for the prediction of drug responses in thousands of drug-cell line pairs.Availability and implementation:The DELFOS pipeline and associated data are available at github.com/MoreiraLAB/delfos.",37862234,PMC10627353,10.1093/bioinformatics/btad645,0,"Bioinformatics (Oxford, England)",9808944,6.931,0.4353613257408142,0.14046822742474915,0.6354515050167224,0.4164007419327828
A New Era of Integration between Multiomics and Spatio-Temporal Analysis for the Translation of EMT towards Clinical Applications in Cancer,"Epithelial-mesenchymal transition (EMT) is crucial to metastasis by increasing cancer cell migration and invasion. At the cellular level, EMT-related morphological and functional changes are well established. At the molecular level, critical signaling pathways able to drive EMT have been described. Yet, the translation of EMT into efficient diagnostic methods and anti-metastatic therapies is still missing. This highlights a gap in our understanding of the precise mechanisms governing EMT. Here, we discuss evidence suggesting that overcoming this limitation requires the integration of multiple omics, a hitherto neglected strategy in the EMT field. More specifically, this work summarizes results that were independently obtained through epigenomics/transcriptomics while comprehensively reviewing the achievements of proteomics in cancer research. Additionally, we prospect gains to be obtained by applying spatio-temporal multiomics in the investigation of EMT-driven metastasis. Along with the development of more sensitive technologies, the integration of currently available omics, and a look at dynamic alterations that regulate EMT at the subcellular level will lead to a deeper understanding of this process. Further, considering the significance of EMT to cancer progression, this integrative strategy may enable the development of new and improved biomarkers and therapeutics capable of increasing the survival and quality of life of cancer patients.",38067168,PMC10706093,10.3390/cells12232740,0,Cells,101600052,7.666,0.4342813491821289,0.14381270903010032,0.7357859531772575,0.43648854195074893
"Multi-omics analysis reveals genomic, clinical and immunological features of SARS-CoV-2 virus target genes in pan-cancer","The SARS-CoV-2 virus, also known as the severe acute respiratory syndrome coronavirus 2, has raised great threats to humans. The connection between the SARS-CoV-2 virus and cancer is currently unclear. In this study, we thus evaluated the multi-omics data from the Cancer Genome Atlas (TCGA) database utilizing genomic and transcriptomic techniques to fully identify the SARS-CoV-2 target genes (STGs) in tumor samples from 33 types of cancers. The expression of STGs was substantially linked with the immune infiltration and may be used to predict survival in cancer patients. STGs were also substantially associated with immunological infiltration, immune cells, and associated immune pathways. At the molecular level, the genomic changes of STGs were frequently related with carcinogenesis and patient survival. In addition, pathway analysis revealed that STGs were involved in the control of signaling pathways associated with cancer. The prognostic features and nomogram of clinical factors of STGs in cancers have been developed. Lastly, by mining the cancer drug sensitivity genomics database, a list of potential STG-targeting medicines was compiled. Collectively, this work demonstrated comprehensively the genomic alterations and clinical characteristics of STGs, which may offer new clues to explore the mechanisms on a molecular level between SARS-CoV-2 virus and cancers as well as provide new clinical guidance for cancer patients who are threatened by the COVID-19 epidemic.",36875081,PMC9982007,10.3389/fimmu.2023.1112704,2,Frontiers in immunology,101560960,8.786,0.4331420660018921,0.3612040133779264,0.7859531772575251,0.4893166777282255
MarsGT: Multi-omics analysis for rare population inference using single-cell graph transformer,"Rare cell populations are key in neoplastic progression and therapeutic response, offering potential intervention targets. However, their computational identification and analysis often lag behind major cell types. To fill this gap, we introduce MarsGT: Multi-omics Analysis for Rare population inference using a Single-cell Graph Transformer. It identifies rare cell populations using a probability-based heterogeneous graph transformer on single-cell multi-omics data. MarsGT outperforms existing tools in identifying rare cells across 550 simulated and four real human datasets. In mouse retina data, it reveals unique subpopulations of rare bipolar cells and a MÃ¼ller glia cell subpopulation. In human lymph node data, MarsGT detects an intermediate B cell population potentially acting as lymphoma precursors. In human melanoma data, it identifies a rare MAIT-like population impacted by a high IFN-I response and reveals the mechanism of immunotherapy. Hence, MarsGT offers biological insights and suggests potential strategies for early detection and therapeutic intervention of disease.",38184630,PMC10771517,10.1038/s41467-023-44570-8,0,Nature communications,101528555,17.694,0.4327225089073181,0.14715719063545152,0.9331103678929766,0.4756870170500765
A roadmap for multi-omics data integration using deep learning,"High-throughput next-generation sequencing now makes it possible to generate a vast amount of multi-omics data for various applications. These data have revolutionized biomedical research by providing a more comprehensive understanding of the biological systems and molecular mechanisms of disease development. Recently, deep learning (DL) algorithms have become one of the most promising methods in multi-omics data analysis, due to their predictive performance and capability of capturing nonlinear and hierarchical features. While integrating and translating multi-omics data into useful functional insights remain the biggest bottleneck, there is a clear trend towards incorporating multi-omics analysis in biomedical research to help explain the complex relationships between molecular layers. Multi-omics data have a role to improve prevention, early detection and prediction; monitor progression; interpret patterns and endotyping; and design personalized treatments. In this review, we outline a roadmap of multi-omics integration using DL and offer a practical perspective into the advantages, challenges and barriers to the implementation of DL in multi-omics data.",34791014,PMC8769688,10.1093/bib/bbab454,55,Briefings in bioinformatics,100912837,13.994,0.4321233332157135,0.9331103678929766,0.8896321070234113,0.6238224949127057
Improving prediction performance of colon cancer prognosis based on the integration of clinical and multi-omics data,"Background:Colon cancer is common worldwide and is the leading cause of cancer-related death. Multiple levels of omics data are available due to the development of sequencing technologies. In this study, we proposed an integrative prognostic model for colon cancer based on the integration of clinical and multi-omics data.Methods:In total, 344 patients were included in this study. Clinical, gene expression, DNA methylation and miRNA expression data were retrieved from The Cancer Genome Atlas (TCGA). To accommodate the high dimensionality of omics data, unsupervised clustering was used as dimension reduction method. The bias-corrected Harrell's concordance index was used to verify which clustering result provided the best prognostic performance. Finally, we proposed a prognostic prediction model based on the integration of clinical data and multi-omics data. Uno's concordance index with cross-validation was used to compare the discriminative performance of the prognostic model constructed with different covariates.Results:Combinations of clinical and multi-omics data can improve prognostic performance, as shown by the increase of the bias-corrected Harrell's concordance of the prognostic model from 0.7424 (clinical features only) to 0.7604 (clinical features and three types of omics features). Additionally, 2-year, 3-year and 5-year Uno's concordance statistics increased from 0.7329, 0.7043, and 0.7002 (clinical features only) to 0.7639, 0.7474 and 0.7597 (clinical features and three types of omics features), respectively.Conclusion:In conclusion, this study successfully combined clinical and multi-omics data for better prediction of colon cancer prognosis.",32033604,PMC7006213,10.1186/s12911-020-1043-1,11,BMC medical informatics and decision making,101088682,3.298,0.43206343054771423,0.7424749163879598,0.12040133779264214,0.4318133091647489
Integrated multi-omics analysis of brain aging in female nonhuman primates reveals altered signaling pathways relevant to age-related disorders,"The prefrontal cortex (PFC) has been implicated as a key brain region responsible for age-related cognitive decline. Little is known about aging-related molecular changes in PFC that may mediate these effects. To date, no studies have used untargeted discovery methods with integrated analyses to determine PFC molecular changes in healthy female primates. We quantified PFC changes associated with healthy aging in female baboons by integrating multiple omics data types (transcriptomics, proteomics, metabolomics) from samples across the adult age span. Our integrated omics approach using unbiased weighted gene co-expression network analysis to integrate data and treat age as a continuous variable, revealed highly interconnected known and novel pathways associated with PFC aging. We found Gamma-aminobutyric acid (GABA) tissue content associated with these signaling pathways, providing 1 potential biomarker to assess PFC changes with age. These highly coordinated pathway changes during aging may represent early steps for aging-related decline in PFC functions, such as learning and memory, and provide potential biomarkers to assess cognitive status in humans.",37797463,,10.1016/j.neurobiolaging.2023.08.009,2,Neurobiology of aging,8100437,5.133,0.4318237900733948,0.36454849498327757,0.431438127090301,0.4182915984587526
Multi-omics analysis of zebrafish response to tick saliva reveals biological processes associated with alpha-Gal syndrome,"The alpha-Gal syndrome (AGS) is a tick-borne allergy. A multi-omics approach was used to determine the effect of tick saliva and mammalian meat consumption on zebrafish gut transcriptome and proteome. Bioinformatics analysis using R software was focused on significant biological and metabolic pathway changes associated with AGS. Ortholog mapping identified highly concordant human ortholog genes for the detection of disease-enriched pathways. Tick saliva treatment increased zebrafish mortality, incidence of hemorrhagic type allergic reactions and changes in behavior and feeding patterns. Transcriptomics analysis showed downregulation of biological and metabolic pathways correlated with anti-alpha-Gal IgE and allergic reactions to tick saliva affecting blood circulation, cardiac and vascular smooth muscle contraction, behavior and sensory perception. Disease enrichment analysis revealed downregulated orthologous genes associated with human disorders affecting nervous, musculoskeletal, and cardiovascular systems. Proteomics analysis revealed suppression of pathways associated with immune system production of reactive oxygen species and cardiac muscle contraction. Underrepresented proteins were mainly linked to nervous and metabolic human disorders. Multi-omics data revealed inhibition of pathways associated with adrenergic signaling in cardiomyocytes, and heart and muscle contraction. Results identify tick saliva-related biological pathways supporting multisystemic organ involvement and linking Î±-Gal sensitization with other illnesses for the identification of potential disease biomarkers.",37922649,,10.1016/j.biopha.2023.115829,0,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,8213295,7.419,0.4318237900733948,0.1505016722408027,0.7157190635451505,0.4323384212012275
Multi-omics facilitated variable selection in Cox-regression model for cancer prognosis prediction,"Motivation:New developments in high-throughput genomic technologies have enabled the measurement of diverse types of omics biomarkers in a cost-efficient and clinically-feasible manner. Developing computational methods and tools for analysis and translation of such genomic data into clinically-relevant information is an ongoing and active area of investigation. For example, several studies have utilized an unsupervised learning framework to cluster patients by integrating omics data. Despite such recent advances, predicting cancer prognosis using integrated omics biomarkers remains a challenge. There is also a shortage of computational tools for predicting cancer prognosis by using supervised learning methods. The current standard approach is to fit a Cox regression model by concatenating the different types of omics data in a linear manner, while penalty could be added for feature selection. A more powerful approach, however, would be to incorporate data by considering relationships among omics datatypes.Methods:Here we developed two methods: a SKI-Cox method and a wLASSO-Cox method to incorporate the association among different types of omics data. Both methods fit the Cox proportional hazards model and predict a risk score based on mRNA expression profiles. SKI-Cox borrows the information generated by these additional types of omics data to guide variable selection, while wLASSO-Cox incorporates this information as a penalty factor during model fitting.Results:We show that SKI-Cox and wLASSO-Cox models select more true variables than a LASSO-Cox model in simulation studies. We assess the performance of SKI-Cox and wLASSO-Cox using TCGA glioblastoma multiforme and lung adenocarcinoma data. In each case, mRNA expression, methylation, and copy number variation data are integrated to predict the overall survival time of cancer patients. Our methods achieve better performance in predicting patients' survival in glioblastoma and lung adenocarcinoma.",28627406,,10.1016/j.ymeth.2017.06.010,20,"Methods (San Diego, Calif.)",9426302,4.647,0.4315841495990753,0.8361204013377926,0.32441471571906355,0.4910575131708164
Exploring Computational Data Amplification and Imputation for the Discovery of Type 1 Diabetes (T1D) Biomarkers from Limited Human Datasets,"Background:Type 1 diabetes (T1D) is a devastating disease with serious health complications. Early T1D biomarkers that could enable timely detection and prevention before the onset of clinical symptoms are paramount but currently unavailable. Despite their promise, omics approaches have so far failed to deliver such biomarkers, likely due to the fragmented nature of information obtained through the single omics approach. We recently demonstrated the utility of parallel multi-omics for the identification of T1D biomarker signatures. Our studies also identified challenges.Methods:Here, we evaluated a novel computational approach of data imputation and amplification as one way to overcome challenges associated with the relatively small number of subjects in these studies.Results:Using proprietary algorithms, we amplified our quadra-omics (proteomics, metabolomics, lipidomics, and transcriptomics) dataset from nine subjects a thousand-fold and analyzed the data usingIngenuity Pathway Analysis (IPA)software to assess the change in its analytical capabilities and biomarker prediction power in the amplified datasets compared to the original. These studies showed the ability to identify an increased number of T1D-relevant pathways and biomarkers in such computationally amplified datasets, especially, at imputation ratios close to the ""golden ratio"" of 38.2%:61.8%. Specifically, theCanonical PathwayandDiseases and Functionsmodules identified higher numbers of inflammatory pathways and functions relevant to autoimmune T1D, including novel ones not identified in the original data. TheBiomarker Predictionmodule also predicted in the amplified data several unique biomarker candidates with direct links to T1D pathogenesis.Conclusions:These preliminary findings indicate that such large-scale data imputation and amplification approaches are useful in facilitating the discovery of candidate integrated biomarker signatures of T1D or other diseases by increasing the predictive range of existing data mining tools, especially when the size of the input data is inherently limited.",36291653,PMC9599756,10.3390/biom12101444,2,Biomolecules,101596414,6.064,0.4313446581363678,0.36789297658862874,0.5050167224080268,0.4333887346811518
iSMOD: an integrative browser for image-based single-cell multi-omics data,"Genomic and transcriptomic image data, represented by DNA and RNA fluorescence in situ hybridization (FISH), respectively, together with proteomic data, particularly that related to nuclear proteins, can help elucidate gene regulation in relation to the spatial positions of chromatins, messenger RNAs, and key proteins. However, methods for image-based multi-omics data collection and analysis are lacking. To this end, we aimed to develop the first integrative browser called iSMOD (image-based Single-cell Multi-omics Database) to collect and browse comprehensive FISH and nucleus proteomics data based on the title, abstract, and related experimental figures, which integrates multi-omics studies focusing on the key players in the cell nucleus from 20 000+ (still growing) published papers. We have also provided several exemplar demonstrations to show iSMOD's wide applications-profiling multi-omics research to reveal the molecular target for diseases; exploring the working mechanism behind biological phenomena using multi-omics interactions, and integrating the 3D multi-omics data in a virtual cell nucleus. iSMOD is a cornerstone for delineating a global view of relevant research to enable the integration of scattered data and thus provides new insights regarding the missing components of molecular pathway mechanisms and facilitates improved and efficient scientific research.",37439331,PMC10484677,10.1093/nar/gkad580,0,Nucleic acids research,411011,19.16,0.42895087599754333,0.15384615384615385,0.9698996655518395,0.48211968947812467
Molecular genomic landscapes of hepatobiliary cancer,"Hepatocellular carcinoma (HCC) and biliary tract cancer are more frequent in East Asia including Japan than in Europe or North America. A compilation of 1340 multi-ethnic HCC genomes, the largest cohort ever reported, identified a comprehensive landscape of HCC driver genes, comprised of three core drivers (TP53, TERT, and WNT signaling) and combinations of infrequent alterations in various cancer pathways. In contrast, five core driver genes (TP53, ARID1A, KRAS, SMAD4, and BAP1) with characteristic molecular alterations including fusion transcripts involving fibroblast growth factor receptor 2 and the protein kinase A pathway, and IDH1/2 mutation constituted the biliary tract cancer genomes. Consistent with their heterogeneous epidemiological backgrounds, mutational signatures and combinations of non-core driver genes within these cancer genomes were found to be complex. Integrative analyses of multi-omics data identified molecular classifications of these tumors that are associated with clinical outcome and enrichments of potential therapeutic targets, including immune checkpoint molecules. Translating comprehensive molecular-genomic analysis together with further basic research and international collaborations are highly anticipated for developing precise and better treatments, diagnosis, and prevention of these tumor types.",29573058,PMC5980207,10.1111/cas.13582,19,Cancer science,101168776,6.518,0.42769548296928406,0.8260869565217391,0.5518394648829431,0.5322025740625069
"Synthetic lethality prediction in DNA damage repair, chromatin remodeling and the cell cycle using multi-omics data from cell lines and patients","Discovering synthetic lethal (SL) gene partners of cancer genes is an important step in developing cancer therapies. However, identification of SL interactions is challenging, due to a large number of possible gene pairs, inherent noise and confounding factors in the observed signal. To discover robust SL interactions, we devised SLIDE-VIP, a novel framework combining eight statistical tests, including a new patient data-based test iSurvLRT. SLIDE-VIP leverages multi-omics data from four different sources: gene inactivation cell line screens, cancer patient data, drug screens and gene pathways. We applied SLIDE-VIP to discover SL interactions between genes involved in DNA damage repair, chromatin remodeling and cell cycle, and their potentially druggable partners. The top 883 ranking SL candidates had strong evidence in cell line and patient data, 250-fold reducing the initial space of 200K pairs. Drug screen and pathway tests provided additional corroboration and insights into these interactions. We rediscovered well-known SL pairs such as RB1 and E2F3 or PRKDC and ATM, and in addition, proposed strong novel SL candidates such as PTEN and PIK3CB. In summary, SLIDE-VIP opens the door to the discovery of SL interactions with clinical potential. All analysis and visualizations are available via the online SLIDE-VIP WebApp.",37120674,PMC10148866,10.1038/s41598-023-34161-4,0,Scientific reports,101563288,4.996,0.4268590807914734,0.15719063545150502,0.4180602006688963,0.37116561569896434
Parallel Multi-Omics in High-Risk Subjects for the Identification of Integrated Biomarker Signatures of Type 1 Diabetes,"Background:Biomarkers are crucial for detecting early type-1 diabetes (T1D) and preventing significant Î²-cell loss before the onset of clinical symptoms. Here, we present proof-of-concept studies to demonstrate the potential for identifying integrated biomarker signature(s) of T1D using parallel multi-omics.Methods:Blood from human subjects at high risk for T1D (and healthy controls;n= 4 + 4) was subjected to parallel unlabeled proteomics, metabolomics, lipidomics, and transcriptomics. The integrated dataset was analyzed using Ingenuity Pathway Analysis (IPA) software for disturbances in the at-risk subjects compared to controls.Results:The final quadra-omics dataset contained 2292 proteins, 328 miRNAs, 75 metabolites, and 41 lipids that were detected in all samples without exception. Disease/function enrichment analyses consistently indicated increased activation, proliferation, and migration of CD4 T-lymphocytes and macrophages. Integrated molecular network predictions highlighted central involvement and activation of NF-ÎºB, TGF-Î², VEGF, arachidonic acid, and arginase, and inhibition of miRNA Let-7a-5p. IPA-predicted candidate biomarkers were used to construct a putative integrated signature containing several miRNAs and metabolite/lipid features in the at-risk subjects.Conclusions:Preliminary parallel quadra-omics provided a comprehensive picture of disturbances in high-risk T1D subjects and highlighted the potential for identifying associated integrated biomarker signatures. With further development and validation in larger cohorts, parallel multi-omics could ultimately facilitate the classification of T1D progressors from non-progressors.",33806609,PMC7999903,10.3390/biom11030383,12,Biomolecules,101596414,6.064,0.4248295724391937,0.7558528428093646,0.5083612040133779,0.5077405528280647
A multi-omics integrative analysis based on CRISPR screens re-defines the pluripotency regulatory network in ESCs,"A comprehensive and precise definition of the pluripotency gene regulatory network (PGRN) is crucial for clarifying the regulatory mechanisms in embryonic stem cells (ESCs). Here, after a CRISPR/Cas9-based functional genomics screen and integrative analysis with other functional genomes, transcriptomes, proteomes and epigenome data, an expanded pluripotency-associated gene set is obtained, and a new PGRN with nine sub-classes is constructed. By integrating the DNA binding, epigenetic modification, chromatin conformation, and RNA expression profiles, the PGRN is resolved to six functionally independent transcriptional modules (CORE, MYC, PAF, PRC, PCGF and TBX). Spatiotemporal transcriptomics reveal activated CORE/MYC/PAF module activity and repressed PRC/PCGF/TBX module activity in both mouse ESCs (mESCs) and pluripotent cells of early embryos. Moreover, this module activity pattern is found to be shared by human ESCs (hESCs) and cancers. Thus, our results provide novel insights into elucidating the molecular basis of ESC pluripotency.",37059858,PMC10104827,10.1038/s42003-023-04700-w,0,Communications biology,101719179,6.548,0.42256420850753784,0.1605351170568562,0.5551839464882943,0.3966823378135528
Lung cancer multi-omics digital human avatars for integrating precision medicine into clinical practice: the LANTERN study,"Background:The current management of lung cancer patients has reached a high level of complexity. Indeed, besides the traditional clinical variables (e.g., age, sex, TNM stage), new omics data have recently been introduced in clinical practice, thereby making more complex the decision-making process. With the advent of Artificial intelligence (AI) techniques, various omics datasets may be used to create more accurate predictive models paving the way for a better care in lung cancer patients.Methods:The LANTERN study is a multi-center observational clinical trial involving a multidisciplinary consortium of five institutions from different European countries. The aim of this trial is to develop accurate several predictive models for lung cancer patients, through the creation of Digital Human Avatars (DHA), defined as digital representations of patients using various omics-based variables and integrating well-established clinical factors with genomic data, quantitative imaging data etc. A total of 600 lung cancer patients will be prospectively enrolled by the recruiting centers and multi-omics data will be collected. Data will then be modelled and parameterized in an experimental context of cutting-edge big data analysis. All data variables will be recorded according to a shared common ontology based on variable-specific domains in order to enhance their direct actionability. An exploratory analysis will then initiate the biomarker identification process. The second phase of the project will focus on creating multiple multivariate models trained though advanced machine learning (ML) and AI techniques for the specific areas of interest. Finally, the developed models will be validated in order to test their robustness, transferability and generalizability, leading to the development of the DHA. All the potential clinical and scientific stakeholders will be involved in the DHA development process. The main goals aim of LANTERN project are: i) To develop predictive models for lung cancer diagnosis and histological characterization; (ii) to set up personalized predictive models for individual-specific treatments; iii) to enable feedback data loops for preventive healthcare strategies and quality of life management.Discussion:The LANTERN project will develop a predictive platform based on integration of multi-omics data. This will enhance the generation of important and valuable information assets, in order to identify new biomarkers that can be used for early detection, improved tumor diagnosis and personalization of treatment protocols.Ethics committee approval number:5420 - 0002485/23 from Fondazione Policlinico Universitario Agostino Gemelli IRCCS - UniversitÃ  Cattolica del Sacro Cuore Ethics Committee.Trial registration:clinicaltrial.gov -NCT05802771.",37312079,PMC10262371,10.1186/s12885-023-10997-x,5,BMC cancer,100967800,4.638,0.42256420850753784,0.5953177257525084,0.31438127090301005,0.43547832443562645
[Research progress on pneumoconiosis markers based on multi-omics analysis],"The etiology of pneumoconiosis is relatively clear, but the pathogenic mechanism is not fully understood, and there is no effective cure for pneumoconiosis. Clarifying the pathogenesis of pneumoconiosis and exploring relevant markers can help screen high-risk groups of dust exposure, and relevant markers can also be used as targets to intervene in the process of pulmonary fibrosis. The in-depth development of genomics, transcriptomics and proteomics has provided a new way to discover more potential markers of pneumoconiosis. In the future, the combination of multi-omics and multi-stage interactive analysis can systematically and comprehensively identify key genes (proteins) , metabolites and metabolic pathways in the occurrence and development of pneumoconiosis, build a core regulatory network, and then screen out sensitive markers related to early diagnosis and treatment of pneumoconiosis. This article summarizes the research progress of pneumoconiosis markers from the perspective of multi-omics, hoping to provide more basic data for the early prevention and diagnosis of pneumoconiosis, pathogenesis research, and therapeutic intervention.",38802314,,10.3760/cma.j.cn121094-20230321-00089,0,Zhonghua lao dong wei sheng zhi ye bing za zhi = Zhonghua laodong weisheng,8410840,0.0,0.4223259389400482,0.16387959866220736,0.05351170568561873,0.29687382423359415
Identifying biomarkers for predicting successful embryo implantation: applying single to multi-OMICs to improve reproductive outcomes,"Background:Successful embryo implantation is a complex process that requires the coordination of a series of events, involving both the embryo and the maternal endometrium. Key to this process is the intricate cascade of molecular mechanisms regulated by endocrine, paracrine and autocrine modulators of embryonic and maternal origin. Despite significant progress in ART, implantation failure still affects numerous infertile couples worldwide and fewer than 10% of embryos successfully implant. Improved selection of both the viable embryos and the optimal endometrial phenotype for transfer remains crucial to enhancing implantation chances. However, both classical morphological embryo selection and new strategies incorporated into clinical practice, such as embryonic genetic analysis, morphokinetics or ultrasound endometrial dating, remain insufficient to predict successful implantation. Additionally, no techniques are widely applied to analyse molecular signals involved in the embryo-uterine interaction. More reliable biological markers to predict embryo and uterine reproductive competence are needed to improve pregnancy outcomes. Recent years have seen a trend towards 'omics' methods, which enable the assessment of complete endometrial and embryonic molecular profiles during implantation. Omics have advanced our knowledge of the implantation process, identifying potential but rarely implemented biomarkers of successful implantation.Objective and rationale:Differences between the findings of published omics studies, and perhaps because embryonic and endometrial molecular signatures were often not investigated jointly, have prevented firm conclusions being reached. A timely review summarizing omics studies on the molecular determinants of human implantation in both the embryo and the endometrium will help facilitate integrative and reliable omics approaches to enhance ART outcomes.Search methods:In order to provide a comprehensive review of the literature published up to September 2019, Medline databases were searched using keywords pertaining to omics, including 'transcriptome', 'proteome', 'secretome', 'metabolome' and 'expression profiles', combined with terms related to implantation, such as 'endometrial receptivity', 'embryo viability' and 'embryo implantation'. No language restrictions were imposed. References from articles were also used for additional literature.Outcomes:Here we provide a complete summary of the major achievements in human implantation research supplied by omics approaches, highlighting their potential to improve reproductive outcomes while fully elucidating the implantation mechanism. The review highlights the existence of discrepancies among the postulated biomarkers from studies on embryo viability or endometrial receptivity, even using the same omic analysis.Wider implications:Despite the huge amount of biomarker information provided by omics, we still do not have enough evidence to link data from all omics with an implantation outcome. However, in the foreseeable future, application of minimally or non-invasive omics tools, together with a more integrative interpretation of uniformly collected data, will help to overcome the difficulties for clinical implementation of omics tools. Omics assays of the embryo and endometrium are being proposed or already being used as diagnostic tools for personalised single-embryo transfer in the most favourable endometrial environment, avoiding the risk of multiple pregnancies and ensuring better pregnancy rates.",32096829,,10.1093/humupd/dmz042,35,Human reproduction update,9507614,17.179,0.4223259389400482,0.9063545150501672,0.9130434782608695,0.6172751620262363
optima: an open-source R package for the Tapestri platform for integrative single cell multiomics data analysis,"Summary:The Tapestri platform offers DNA and protein analysis at the single-cell level. Integrating both types of data is beneficial for studying multiple cell populations in heterogeneous microenvironments, such as tumor tissues. Here, we present optima, an R package for the processing and analysis of data generated from the Tapestri platform. This package provides streamlined functionality for raw data filtering, integration, normalization, transformation, and visualization. Insights gained from the optima package help users to identify unique cell populations and uncover surface protein expression patterns. The results generated by optima help researchers elucidate dynamic changes at the single-cell level in heterogeneous microenvironments.Availability and implementation:This package is available in Github: https://github.com/rachelgriffard/optima.",37796801,PMC10576633,10.1093/bioinformatics/btad611,0,"Bioinformatics (Oxford, England)",9808944,6.931,0.4221472442150116,0.16722408026755853,0.6387959866220736,0.41449235990693334
A framework for identifying dysregulated chromatin regulators as master regulators in human cancer,"Motivation:Chromatin regulators (CRs) are frequently dysregulated to reprogram the epigenetic landscape of the cancer genome. However, the underpinnings of the dysregulation of CRs and their downstream effectors remain to be elucidated.Results:Here, we designed an integrated framework based on multi-omics data to identify candidate master regulatory CRs affected by genomic alterations across eight cancer types in The Cancer Genome Atlas. Most of them showed consistent activated or repressed (i.e. oncogenic or tumor-suppressive) roles in cancer initiation and progression. In order to further explore the insight mechanism of the dysregulated CRs, we developed an R package ModReg based on differential connectivity to identify CRs as modulators of transcription factors (TFs) involved in tumorigenesis. Our analysis revealed that the connectivity between TFs and their target genes (TGs) tended to be disrupted in the patients who had a high expression of oncogenic CRs or low-expression of tumor-suppressive CRs. As a proof-of-principle study, 14 (82.4%) of the top-ranked 17 driver CRs in liver cancer were able to be validated by literature mining or experiments including shRNA knockdown and dCas9-based epigenetic editing. Moreover, we confirmed that CR SIRT7 physically interacted with TF NFE2L2, and positively modulated the transcriptional program of NFE2L2 by affecting â¼64% of its TGs.Availability and implementation:ModReg is freely accessible at http://cis.hku.hk/software/ModReg.tar.gz.Supplementary information:Supplementary data are available at Bioinformatics online.",30358822,,10.1093/bioinformatics/bty836,2,"Bioinformatics (Oxford, England)",9808944,6.931,0.4217899739742279,0.3712374581939799,0.6421404682274248,0.4557495696688177
Pan-cancer onco-signatures reveal a novel mitochondrial subtype of luminal breast cancer with specific regulators,"Background:Somatic alterations in cancer cause dysregulation of signaling pathways that control cell-cycle progression, apoptosis, and cell growth. The effect of individual alterations in these pathways differs between individual tumors and tumor types. Recognizing driver events is a complex task requiring integrating multiple molecular data, including genomics, epigenomics, and functional genomics. A common hypothesis is that these driver events share similar effects on the hallmarks of cancer. The availability of large-scale multi-omics studies allows for inferring these common effects from data. Once these effects are known, one can then deconvolve in every individual patient whether a given genomics alteration is a driver event.Methods:Here, we develop a novel data-driven approach to identify shared oncogenic expression signatures among tumors. We aim to identify gene onco-signature for classifying tumor patients in homogeneous subclasses with distinct prognoses and specific genomic alterations. We derive expression pan-cancer onco-signatures from TCGA gene expression data using a discovery set of 9107 primary pan-tumor samples together with respective matched mutational data and a list of known cancer-related genes from COSMIC database.Results:We use the derived ono-signatures to state their prognostic significance and apply them to the TCGA breast cancer dataset as proof of principle of our approach. We uncover a ""mitochondrial"" sub-group of Luminal patients characterized by its biological features and regulated by specific genetic modulators. Collectively, our results demonstrate the effectiveness of onco-signatures-based methodologies, and they also contribute to a comprehensive understanding of the metabolic heterogeneity of Luminal tumors.Conclusions:These findings provide novel genomics evidence for developing personalized breast cancer patient treatments. The onco-signature approach, demonstrated here on breast cancer, is general and can be applied to other cancer types.",36717859,PMC9885701,10.1186/s12967-023-03907-z,0,Journal of translational medicine,101190741,8.44,0.42089709639549255,0.1705685618729097,0.7625418060200669,0.43916033141589084
