DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.1038/s41588-023-01572-y,A global view of aging and Alzheimer's pathogenesis-associated cell population        dynamics and molecular signatures in human and mouse brains.,2023.0,"Conventional methods fall short in unraveling the dynamics of rare cell types        related to aging and diseases. Here we introduce EasySci, an advanced single-cell        combinatorial indexing strategy for exploring age-dependent cellular dynamics in        the mammalian brain. Profiling approximately 1.5 million single-cell        transcriptomes and 400,000 chromatin accessibility profiles across diverse mouse        brains, we identified over 300 cell subtypes, uncovering their molecular        characteristics and spatial locations. This comprehensive view elucidates rare        cell types expanded or depleted upon aging. We also investigated        cell-type-specific responses to genetic alterations linked to Alzheimer's        disease, identifying associated rare cell types. Additionally, by profiling        118,240 human brain single-cell transcriptomes, we discerned cell- and        region-specific transcriptomic changes tied to Alzheimer's pathogenesis. In        conclusion, this research offers a valuable resource for probing        cell-type-specific dynamics in both normal and pathological aging.",5bd5fba819043c338798e0d1e125d0bb81590821,https://www.semanticscholar.org/paper/5bd5fba819043c338798e0d1e125d0bb81590821,38036784,PMC10703679,,False,Nature genetics,9216904,0.6708239316940308,0.027777777777777776,0,41.307,0.010050251256281407,0.9597989949748744,0.3578356775539937
10.4103/1673-5374.268896,"Alzheimer's disease, neural stem cells and neurogenesis: cellular phase at        single-cell level.",2019.0,"Alzheimer's disease cannot be cured as of yet. Our current understanding on the        causes of Alzheimer's disease is limited. To develop treatments, experimental        models that represent a particular cellular phase of the disease and more        rigorous scrutiny of the cellular pathological mechanisms are crucial. In recent        years, Alzheimer's disease research underwent a paradigm shift. According to this        tendency, Alzheimer's disease is increasingly being conceived of a disease where        not only neurons but also multiple cell types synchronously partake to manifest        the pathology. Knowledge on every cell type adds an alternative approach and hope        for the efforts towards the treatment. Neural stem cells and their neurogenic        ability are making an appearance as a new aspect of the disease manifestation        based on the recent findings that neurogenesis reduces dramatically in        Alzheimer's disease patients compared to healthy individuals. Therefore,        understanding how neural stem cells can form new neurons in Alzheimer's disease        brains holds an immense potential for clinics. However, this provocative idea        requires further evidence and tools for investigation. Recently, single cell        sequencing appeared as a revolutionary tool to understand cellular programs in        unprecedented resolution and it will undoubtedly facilitate comprehensive        investigation of different cell types in Alzheimer's disease. In this        mini-review, we will touch upon recent studies that use single cell sequencing        for investigating cellular response in Alzheimer's disease and some consideration        pertaining to the utilization of neural regeneration for Alzheimer's disease        research.",f503583b6cfeb629598c208e112ca65de9b8381a,https://www.semanticscholar.org/paper/f503583b6cfeb629598c208e112ca65de9b8381a,31719242,PMC6990771,methodology,False,Neural regeneration research,101316351,0.6554463505744934,0.12244897959183673,25,6.058,0.7236180904522613,0.4321608040201005,0.418980331179937
10.3390/ph15101177,FTH1- and SAT1-Induced Astrocytic Ferroptosis Is Involved in Alzheimer's Disease:        Evidence from Single-Cell Transcriptomic Analysis.,2022.0,"OBJECTIVES: Despite significant advances in neuroscience, the mechanisms of AD        are not fully understood. Single-cell RNA sequencing (scRNA-seq) techniques        provide potential solutions to analyze cellular composition of complex brain        tissue and explore cellular and molecular biological mechanisms of AD. METHODS:        We investigated cellular heterogeneity in AD via utilization of bioinformatic        analysis of scRNA-seq in AD patients and healthy controls from the Gene        Expression Omnibus (GEO) database. The ""GOplot"" package was applied to explore        possible biological processes in oligodendrocytes, astrocytes, and        oligodendrocyte progenitor cells (OPCs). Expression patterns and biological        functions of differentially expressed genes (DEGs) from scRNA-seq data were        validated in RNA sequencing data. DEGs in astrocytes interacted with        ferroptosis-related genes in FerrDb. CCK-8 and EdU assays were performed to        measure cell proliferation ability. ROS, Fe(2+) level, mitochondrial membrane        potentials, iron concentrations, and total iron binding capacity (TIBC) in serum        were evaluated. Y-maze and elevated maze were used to measure anxiety-like        behavior. Autonomous and exploration behaviors or learning and memory ability in        mice were analyzed using open field test and novel object recognition test.        RESULTS: Multiple clusters were identified, including oligodendrocytes,        astrocytes, OPCs, neurons, microglia, doublets, and endothelial cells. Astrocytes        were significantly decreased in AD, while oligodendrocytes and OPCs increased.        Cell-to-cell ligand-receptor interaction analysis revealed that astrocytes,        neurons, and OPCs mainly established contacts with other cells via the NRG3-ERBB4        ligand-receptor pair. GO and KEGG analyses found that astrocytes were enriched in        the ferroptosis pathway. FTH1 and SAT1 in astrocytes were identified as hub mRNAs        associated with ferroptosis. Serum iron concentration of 5xFAD mice was higher        than that of WT, and emotional and cognitive function were significantly impaired        as compared to WT. Serum iron concentration was negatively correlated with number        of astrocytes and percentage of time spent entering the novelty arm in the Y-maze        test, while it was positively correlated with percentage of time spent in the        central area. Meanwhile, number of astrocytes was negatively correlated with        percentage of time spent in the central area, while it was positively correlated        with percentage of time spent entering the novelty arm. CONCLUSIONS: Through        scRNA-seq analysis, we found that ferroptosis was activated in astrocytes and may        contribute to the pathophysiological process in the entorhinal cortex. FTH1 and        SAT1 were identified to impact astrocyte ferroptosis. Emotional and cognitive        impairment in AD was associated with astrocyte ferroptosis. Our findings provide        clues to reveal the pathophysiological processes following AD at the cellular        level and highlight potential drug targets for the treatment of AD.",fa3dd1a07176407bc2c30087985dacf4063fb1dd,https://www.semanticscholar.org/paper/fa3dd1a07176407bc2c30087985dacf4063fb1dd,36297287,PMC9610574,"result,background",False,"Pharmaceuticals (Basel, Switzerland)",101238453,0.6522414088249207,0.06060606060606061,18,5.215,0.6331658291457286,0.36683417085427134,0.36991484688990045
10.1007/s40291-023-00668-9,Single-Cell Sequencing in Neurodegenerative Disorders.,2023.0,"Neurodegenerative disorders are typically characterized by late onset progressive        damage to specific (sub)populations of cells of the nervous system that are        essential for mobility, coordination, strength, sensation, and cognition.        Addressing this selective cellular vulnerability has become feasible with the        emergence of single-cell-omics technologies, which now represent the        state-of-the-art approach to profile heterogeneity of complex tissues including        human post-mortem brain at unprecedented resolution. In this review, we briefly        recapitulate the experimental workflow of single-cell RNA sequencing and        summarize the recent knowledge acquired with it in the most common        neurodegenerative diseases: Parkinson's, Alzheimer's, Huntington's disease, and        multiple sclerosis. We also discuss the possibility of applying single-cell        approaches in the diagnostics and therapy of neurodegenerative disorders, as well        as the limitations. While we are currently at the point of deeply exploring the        transcriptomic changes in the affected cells, further technological developments        hold a promise of manipulating the affected pathways once we understand them        better.",e241ac22251f88909d03d9ba5dd492870d23b0d7,https://www.semanticscholar.org/paper/e241ac22251f88909d03d9ba5dd492870d23b0d7,37552451,PMC10435411,"methodology,result",False,Molecular diagnosis & therapy,101264260,0.6414223909378052,0.0,2,4.476,0.21608040201005024,0.2613065326633166,0.26403475748234656
10.3390/brainsci12081022,Integrated Analysis of Cortex Single-Cell Transcriptome and Serum Proteome        Reveals the Novel Biomarkers in Alzheimer's Disease.,2022.0,"Blood-based proteomic analysis is a routine practice for detecting the biomarkers        of human disease. The results obtained from blood alone cannot fully reflect the        alterations of nerve cells, including neurons and glia cells, in Alzheimer's        disease (AD) brains. Therefore, the present study aimed to investigate novel        potential AD biomarker candidates, through an integrated multi-omics approach in        AD. We propose a comprehensive strategy to identify high-confidence candidate        biomarkers by integrating multi-omics data from AD, including single-nuclei RNA        sequencing (snRNA-seq) datasets of the prefrontal and entorhinal cortices, as        wells as serum proteomic datasets. We first quantified a total of 124,658 nuclei,        8 cell types, and 3701 differentially expressed genes (DEGs) from snRNA-seq        dataset of 30 human cortices, as well as 1291 differentially expressed proteins        (DEPs) from serum proteomic dataset of 11 individuals. Then, ten DEGs/DEPs (NEBL,        CHSY3, STMN2, MARCKS, VIM, FGD4, EPB41L2, PLEKHG1, PTPRZ1, and PPP1R14A) were        identified by integration analysis of snRNA-seq and proteomics data. Finally,        four novel candidate biomarkers (NEBL, EPB41L2, FGD4, and MARCKS) for AD further        stood out, according to bioinformatics analysis, and they were verified by        enzyme-linked immunosorbent assay (ELISA) verification. These candidate        biomarkers are related to the regulation process of the actin cytoskeleton, which        is involved in the regulation of synaptic loss in the AD brain tissue.        Collectively, this study identified novel cell type-related biomarkers for AD by        integrating multi-omics datasets from brains and serum. Our findings provided new        targets for the clinical treatment and prognosis of AD.",7bdebe12ca8e450e2ab4b12825aecb53c9e79a94,https://www.semanticscholar.org/paper/7bdebe12ca8e450e2ab4b12825aecb53c9e79a94,36009085,PMC9405865,"methodology,background",False,Brain sciences,101598646,0.6239498853683472,0.043478260869565216,11,3.333,0.5025125628140703,0.21608040201005024,0.31236521468194833
10.1371/journal.pcbi.1010287,Single-cell network biology characterizes cell type gene regulation for drug        repurposing and phenotype prediction in Alzheimer's disease.,2022.0,"Dysregulation of gene expression in Alzheimer's disease (AD) remains elusive,        especially at the cell type level. Gene regulatory network, a key molecular        mechanism linking transcription factors (TFs) and regulatory elements to govern        gene expression, can change across cell types in the human brain and thus serve        as a model for studying gene dysregulation in AD. However, AD-induced regulatory        changes across brain cell types remains uncharted. To address this, we integrated        single-cell multi-omics datasets to predict the gene regulatory networks of four        major cell types, excitatory and inhibitory neurons, microglia and        oligodendrocytes, in control and AD brains. Importantly, we analyzed and compared        the structural and topological features of networks across cell types and        examined changes in AD. Our analysis shows that hub TFs are largely common across        cell types and AD-related changes are relatively more prominent in some cell        types (e.g., microglia). The regulatory logics of enriched network motifs (e.g.,        feed-forward loops) further uncover cell type-specific TF-TF cooperativities in        gene regulation. The cell type networks are also highly modular and several        network modules with cell-type-specific expression changes in AD pathology are        enriched with AD-risk genes. The further disease-module-drug association analysis        suggests cell-type candidate drugs and their potential target genes. Finally, our        network-based machine learning analysis systematically prioritized cell type risk        genes likely involved in AD. Our strategy is validated using an independent        dataset which showed that top ranked genes can predict clinical phenotypes (e.g.,        cognitive impairment) of AD with reasonable accuracy. Overall, this single-cell        network biology analysis provides a comprehensive map linking genes, regulatory        networks, cell types and drug targets and reveals cell-type gene dysregulation in        AD.",18b477b3455b71181f7b23e6425a3bb3cd307368,https://www.semanticscholar.org/paper/18b477b3455b71181f7b23e6425a3bb3cd307368,35849618,PMC9333448,"methodology,result,background",True,PLoS computational biology,101238922,0.6139311790466309,0.035398230088495575,10,4.779,0.4824120603015075,0.2814070351758794,0.3129115100709955
10.1016/j.biopsych.2021.02.968,Sex Differences in Alzheimer's Disease: Insights From the Multiomics Landscape.,2021.0,"Alzheimer's disease (AD) has complex etiologies, and the impact of sex on AD        varies over the course of disease development. The literature provides some        evidence of sex-specific contributions to AD. However, molecular mechanisms of        sex-biased differences in AD remain elusive. Multiomics data in tandem with        systems biology approaches offer a new avenue to dissect sex-stratified molecular        mechanisms of AD and to develop sex-specific diagnostic and therapeutic        strategies for AD. Single-cell transcriptomic datasets and cell deconvolution of        bulk tissue transcriptomic data provide additional insights into brain cell        type-specific impact on sex-biased differences in AD. In this review, we        summarize the impact of sex chromosomes and sex hormones on AD, the impact of        sex-biased differences during AD development, and the interplay between sex and a        major AD genetic risk factor, the APOE ε4 genotype, through the multiomics        landscape. Several sex-biased molecular pathways such as neuroinflammation and        bioenergetic metabolism have been identified. The importance of sex chromosome        and sex hormones, as well as the associated pathways in AD pathogenesis, is        further strengthened by findings from omics studies. Future research efforts        should integrate the multiomics data from different brain regions and different        cell types using systems biology approaches, and leverage the knowledge into a        holistic examination of sex differences in AD. Advances in systems biology        technologies and increasingly available large-scale multiomics datasets will        facilitate future studies dissecting such complex signaling mechanisms to better        understand AD pathogenesis in both sexes, with the ultimate goals of developing        efficacious sex- and APOE-stratified preventive and therapeutic interventions for        AD.",2f709ce4661ff07d22a8a27db9b9d44b617211d3,https://www.semanticscholar.org/paper/2f709ce4661ff07d22a8a27db9b9d44b617211d3,33896621,PMC8996342,background,True,Biological psychiatry,0213264,0.60905921459198,0.019801980198019802,70,0.0,0.9045226130653267,0.010050251256281407,0.3278244861050431
10.1038/s41598-023-30892-6,Integrated multi-omics analysis of Alzheimer's disease shows molecular signatures        associated with disease progression and potential therapeutic targets.,2023.0,"Alzheimer's disease (AD) is a progressive neurodegenerative disease characterized        by the formation of amyloid plaques implicated in neuronal death. Genetics, age,        and sex are the risk factors attributed to AD. Though omics studies have helped        to identify pathways associated with AD, an integrated systems analysis with the        available data could help to understand mechanisms, potential biomarkers, and        therapeutic targets. Analysis of transcriptomic data sets from the GEO database,        and proteomic and metabolomic data sets from literature was performed to identify        deregulated pathways and commonality analysis identified overlapping pathways        among the data sets. The deregulated pathways included those of neurotransmitter        synapses, oxidative stress, inflammation, vitamins, complement, and coagulation        pathways. Cell type analysis of GEO data sets showed microglia, endothelial,        myeloid, and lymphoid cells are affected. Microglia are associated with        inflammation and pruning of synapses with implications for memory and cognition.        Analysis of the protein-cofactor network of B(2), B(6,) and pantothenate shows        metabolic pathways modulated by these vitamins which overlap with the deregulated        pathways from the multi-omics analysis. Overall, the integrated analysis        identified the molecular signature associated with AD. Treatment with        anti-oxidants, B(2), B(6), and pantothenate in genetically susceptible        individuals in the pre-symptomatic stage might help in better management of the        disease.",a02797530b9c01e2fde83db8a4f23dbeaa83bbfb,https://www.semanticscholar.org/paper/a02797530b9c01e2fde83db8a4f23dbeaa83bbfb,36879094,PMC9986671,,False,Scientific reports,101563288,0.5905430912971497,0.008771929824561403,9,4.996,0.46733668341708545,0.3015075376884422,0.29599833248479857
10.3390/genes12081247,Advances in Genetic and Molecular Understanding of Alzheimer's Disease.,2021.0,"Alzheimer's disease (AD) has become a common disease of the elderly for which no        cure currently exists. After over 30 years of intensive research, we have gained        extensive knowledge of the genetic and molecular factors involved and their        interplay in disease. These findings suggest that different subgroups of AD may        exist. Not only are we starting to treat autosomal dominant cases differently        from sporadic cases, but we could be observing different underlying pathological        mechanisms related to the amyloid cascade hypothesis, immune dysfunction, and a        tau-dependent pathology. Genetic, molecular, and, more recently, multi-omic        evidence support each of these scenarios, which are highly interconnected but can        also point to the different subgroups of AD. The identification of the pathologic        triggers and order of events in the disease processes are key to the design of        treatments and therapies. Prevention and treatment of AD cannot be attempted        using a single approach; different therapeutic strategies at specific disease        stages may be appropriate. For successful prevention and treatment, biomarker        assays must be designed so that patients can be more accurately monitored at        specific points during the course of the disease and potential treatment. In        addition, to advance the development of therapeutic drugs, models that better        mimic the complexity of the human brain are needed; there have been several        advances in this arena. Here, we review significant, recent developments in        genetics, omics, and molecular studies that have contributed to the understanding        of this disease. We also discuss the implications that these contributions have        on medicine.",0fc4faa4014c407d4c4c41a02a3a4994745d80c2,https://www.semanticscholar.org/paper/0fc4faa4014c407d4c4c41a02a3a4994745d80c2,34440421,PMC8394321,background,False,Genes,101551097,0.5843898057937622,0.02824858757062147,9,4.141,0.4723618090452261,0.24120603015075376,0.29365155264577425
10.1186/s12883-021-02407-1,Cell type-specific potential pathogenic genes and functional pathways in        Alzheimer's Disease.,2021.0,"BACKGROUND: Alzheimer's disease (AD) is a pervasive age-related and highly        heritable neurodegenerative disorder but has no effective therapy. The complex        cellular microenvironment in the AD brain impedes our understanding of        pathogenesis. Thus, a comprehensive investigation of cell type-specific responses        in AD is crucial to provide precise molecular and cellular targets for        therapeutic development. METHODS: Here, we integrated analyzed 4,441        differentially expressed genes (DEGs) that were identified from 263,370        single-cells in cortex samples by single-nucleus RNA sequencing (snRNA-seq)        between 42 AD-pathology subjects and 39 normal controls within 3 studies. DEGs        were analyzed in microglia, astrocytes, oligodendrocytes, excitatory neurons,        inhibitory neurons, and endothelial cells, respectively. In each cell type, we        identified both common DEGs which were observed in all 3 studies, and overlapping        DEGs which have been seen in at least 2 studies. Firstly, we showed the common        DEGs expression and explained the biological functions by comparing with existing        literature or multil-omics signaling pathways knowledgebase. We then determined        the significant modules and hub genes, and explored the biological processes        using the overlapping DEGs. Finally, we identified the common and distinct        dysregulated pathways using overall DEGs and overlapping DEGs in a cell        type-specific manner. RESULTS: Up-regulated LINGO1 has been seen in both        oligodendrocytes and excitatory neurons across 3 studies. Interestingly, genes        enriched in the mitochondrial module were up-regulated across all cell types,        which indicates mitochondrial dysfunction in the AD brain. The estrogen signaling        pathway seems to be the most common pathway that is disrupted in AD. CONCLUSION:        Together, these analyses provide detailed information of cell type-specific and        overall transcriptional changes and pathways underlying the human AD-pathology.        These findings may provide important insights for drug development to tackle this        disease.",cc423602ec931ff7c0adbe8ce0bb34b46836aa36,https://www.semanticscholar.org/paper/cc423602ec931ff7c0adbe8ce0bb34b46836aa36,34600516,PMC8487122,,False,BMC neurology,100968555,0.5671576261520386,0.06306306306306306,20,2.903,0.6733668341708543,0.19597989949748743,0.32577452312108807
10.1038/s41593-023-01356-x,Multicellular communities are perturbed in the aging human brain and Alzheimer's        disease.,2020.0,"The role of different cell types and their interactions in Alzheimer's disease        (AD) is a complex and open question. Here, we pursued this question by assembling        a high-resolution cellular map of the aging frontal cortex using single-nucleus        RNA sequencing of 24 individuals with a range of clinicopathologic        characteristics. We used this map to infer the neocortical cellular architecture        of 638 individuals profiled by bulk RNA sequencing, providing the sample size        necessary for identifying statistically robust associations. We uncovered diverse        cell populations associated with AD, including a somatostatin inhibitory neuronal        subtype and oligodendroglial states. We further identified a network of        multicellular communities, each composed of coordinated subpopulations of        neuronal, glial and endothelial cells, and we found that two of these communities        are altered in AD. Finally, we used mediation analyses to prioritize cellular        changes that might contribute to cognitive decline. Thus, our deconstruction of        the aging neocortex provides a roadmap for evaluating the cellular        microenvironments underlying AD and dementia.",4651e857c1445cfa25bbd722f7cf9329a9462d88,https://www.semanticscholar.org/paper/4651e857c1445cfa25bbd722f7cf9329a9462d88,37336975,PMC10789499,,False,Nature neuroscience,9809671,0.5653587579727173,0.07777777777777778,50,28.771,0.8542713567839196,0.9195979899497487,0.4667991405129765
10.1186/s12868-024-00867-y,Characterizing dysregulations via cell-cell communications in Alzheimer's brains        using single-cell transcriptomes.,2024.0,"BACKGROUND: Alzheimer's disease (AD) is a devastating neurodegenerative disorder        affecting 44 million people worldwide, leading to cognitive decline, memory loss,        and significant impairment in daily functioning. The recent single-cell        sequencing technology has revolutionized genetic and genomic resolution by        enabling scientists to explore the diversity of gene expression patterns at the        finest resolution. Most existing studies have solely focused on molecular        perturbations within each cell, but cells live in microenvironments rather than        in isolated entities. Here, we leveraged the large-scale and publicly available        single-nucleus RNA sequencing in the human prefrontal cortex to investigate        cell-to-cell communication in healthy brains and their perturbations in AD. We        uniformly processed the snRNA-seq with strict QCs and labeled canonical cell        types consistent with the definitions from the BRAIN Initiative Cell Census        Network. From ligand and receptor gene expression, we built a high-confidence        cell-to-cell communication network to investigate signaling differences between        AD and healthy brains. RESULTS: Specifically, we first performed broad        communication pattern analyses to highlight that biologically related cell types        in normal brains rely on largely overlapping signaling networks and that the AD        brain exhibits the irregular inter-mixing of cell types and signaling pathways.        Secondly, we performed a more focused cell-type-centric analysis and found that        excitatory neurons in AD have significantly increased their communications to        inhibitory neurons, while inhibitory neurons and other non-neuronal cells        globally decreased theirs to all cells. Then, we delved deeper with a        signaling-centric view, showing that canonical signaling pathways CSF, TGFβ, and        CX3C are significantly dysregulated in their signaling to the cell type        microglia/PVM and from endothelial to neuronal cells for the WNT pathway.        Finally, after extracting 23 known AD risk genes, our intracellular communication        analysis revealed a strong connection of extracellular ligand genes APP, APOE,        and PSEN1 to intracellular AD risk genes TREM2, ABCA1, and APP in the        communication from astrocytes and microglia to neurons. CONCLUSIONS: In summary,        with the novel advances in single-cell sequencing technologies, we show that        cellular signaling is regulated in a cell-type-specific manner and that improper        regulation of extracellular signaling genes is linked to intracellular risk        genes, giving the mechanistic intra- and inter-cellular picture of AD.",86ebec6082661064722fd94398c7735ff13f844c,https://www.semanticscholar.org/paper/86ebec6082661064722fd94398c7735ff13f844c,38741048,PMC11089696,"methodology,background",False,BMC neuroscience,100966986,0.5638583302497864,0.11940298507462686,0,3.264,0.01507537688442211,0.21105527638190955,0.2508382910947364
