Title,Abstract,PMID,PMCID,DOI,Cited Number
Microglial phagocytosis in aging and Alzheimer's disease,"Microglia are the innate immune cells of the brain, which maintain homeostasis by constantly scanning and surveying the environment with their highly ramified processes. In order to exert this function, they need to phagocytose synapses as well as debris and dead cells, a process that is further amplified in pathological conditions. Importantly, it has been shown that microglia phagocytic capacity is altered in the course of neurodegenerative disease, for which aging is one of the highest risk factors. Thus, understanding how phagocytosis is impaired during aging is a priority for future research. Advances in this area are expected to significantly contribute to our understanding of normal cognition during aging, as well as changes that take place in age-associated neurodegenerative diseases. In this review, we will summarize the current knowledge on how phagocytosis is executed and affected by aging or in age-associated neurological disorders, such as Alzheimer's disease (AD). Furthermore, we will summarize both protective and deleterious consequences of altered phagocytosis in AD and where relevant in other neurodegenerative diseases.",30942936,,10.1002/jnr.24419,57
Alzheimer's disease as an inflammatory disease,"Alzheimer's disease (AD) is a neurodegenerative condition characterized by the formation of amyloid-β plaques, aggregated and hyperphosphorylated tau protein, activated microglia and neuronal cell death, ultimately leading to progressive dementia. In this short review, we focus on neuroinflammation in AD. Specifically, we describe the participation of microglia, as well as other factors that may contribute to inflammation, in neurodegeneration.",28231054,,10.1515/bmc-2016-0029,94
Resveratrol: A Focus on Several Neurodegenerative Diseases,"Molecules of the plant world are proving their effectiveness in countering, slowing down, and regressing many diseases. The resveratrol for its intrinsic properties related to its stilbene structure has been proven to be a universal panacea, especially for a wide range of neurodegenerative diseases. This paper evaluates (in vivo and in vitro) the various molecular targets of this peculiar polyphenol and its ability to effectively counter several neurodegenerative disorders such as Parkinson's, Alzheimer's, and Huntington's diseases and amyotrophic lateral sclerosis. What emerges is that, in the deep heterogeneity of the pathologies evaluated, resveratrol through a convergence on the protein targets is able to give therapeutic responses in neuronal cells deeply diversified not only in morphological structure but especially in their function performed in the anatomical district to which they belong.",26180587,PMC4477222,10.1155/2015/392169,67
Ceramide/Sphingosine 1-Phosphate Axis as a Key Target for Diagnosis and Treatment in Alzheimer's Disease and Other Neurodegenerative Diseases,"Alzheimer's disease (AD) is considered the most prevalent neurodegenerative disease and the leading cause of dementia worldwide. Sphingolipids, such as ceramide or sphingosine 1-phosphate, are bioactive molecules implicated in structural and signaling functions. Metabolic dysfunction in the highly conserved pathways to produce sphingolipids may lead to or be a consequence of an underlying disease. Recent studies on transcriptomics and sphingolipidomics have observed alterations in sphingolipid metabolism of both enzymes and metabolites involved in their synthesis in several neurodegenerative diseases, including AD. In this review, we highlight the most relevant findings related to ceramide and neurodegeneration, with a special focus on AD.",35897658,PMC9331765,10.3390/ijms23158082,7
Natural Products as the Potential to Improve Alzheimer's and Parkinson's Disease,"Alzheimer's disease and Parkinson's disease are the two most common neurodegenerative diseases in the world, and their incidence rates are increasing as our society ages. This creates a significant social and economic burden. Although the exact cause and treatment methods for these diseases are not yet known, research suggests that Alzheimer's disease is caused by amyloid precursor protein, while α-synuclein acts as a causative agent in Parkinson's disease. The accumulation of abnormal proteins such as these can lead to symptoms such as loss of protein homeostasis, mitochondrial dysfunction, and neuroinflammation, which ultimately result in the death of nerve cells and the progression of neurodegenerative diseases. The medications currently available for these diseases only delay their progression and have many adverse effects, which has led to increased interest in developing natural products with fewer adverse effects. In this study, we selected specific keywords and thesis content to investigate natural products that are effective in treating Alzheimer's and Parkinson's diseases. We reviewed 16 papers on natural products and found that they showed promising mechanisms of action such as antioxidant, anti-inflammatory, and mitochondrial function improvement. Other natural products with similar properties could also be considered potential treatments for neurodegenerative diseases, and they can be consumed as part of a healthy diet rather than as medicine.",37240173,PMC10218422,10.3390/ijms24108827,2
Epigenetics in Alzheimer's Disease: Perspective of DNA Methylation,"Research over the years has shown that causes of Alzheimer's disease are not well understood, but over the past years, the involvement of epigenetic mechanisms in the developing memory formation either under pathological or physiological conditions has become clear. The term epigenetics represents the heredity of changes in phenotype that are independent of altered DNA sequences. Different studies validated that cytosine methylation of genomic DNA decreases with age in different tissues of mammals, and therefore, the role of epigenetic factors in developing neurological disorders in aging has been under focus. In this review, we summarized and reviewed the involvement of different epigenetic mechanisms especially the DNA methylation in Alzheimer's disease (AD), late-onset Alzheimer's disease (LOAD), familial Alzheimer's disease (FAD), and autosomal dominant Alzheimer's disease (ADAD). Down to the minutest of details, we tried to discuss the methylation patterns like mitochondrial DNA methylation and ribosomal DNA (rDNA) methylation. Additionally, we mentioned some therapeutic approaches related to epigenetics, which could provide a potential cure for AD. Moreover, we reviewed some recent studies that validate DNA methylation as a potential biomarker and its role in AD. We hope that this review will provide new insights into the understanding of AD pathogenesis from the epigenetic perspective especially from the perspective of DNA methylation.",28092081,,10.1007/s12035-016-0357-6,58
Harnessing Immunoproteostasis to Treat Neurodegenerative Disorders,"Immunoproteostasis is a term used to reflect interactions between the immune system and the proteinopathies that are presumptive ""triggers"" of many neurodegenerative disorders. The study of immunoproteostasis is bolstered by several observations. Mutations or rare variants in genes expressed in microglial cells, known to regulate immune functions, or both can cause, or alter risk for, various neurodegenerative disorders. Additionally, genetic association studies identify numerous loci harboring genes that encode proteins of known immune function that alter risk of developing Alzheimer's disease (AD) and other neurodegenerative proteinopathies. Further, preclinical studies reveal beneficial effects and liabilities of manipulating immune pathways in various neurodegenerative disease models. Although there are concerns that manipulation of the immune system may cause more harm than good, there is considerable interest in developing immune modulatory therapies for neurodegenerative disorders. Herein, I highlight the promise and challenges of harnessing immunoproteostasis to treat neurodegenerative proteinopathies.",30897353,PMC6594693,10.1016/j.neuron.2019.02.027,19
Biological Basis for Amyloidogenesis in Alzheimer's Disease,"Certain cellular proteins normally soluble in the living organism under certain conditions form aggregates with a specific cross-β sheet structure called amyloid. These intra- or extracellular insoluble aggregates (fibers or plaques) are hallmarks of many neurodegenerative pathologies including Alzheimer's disease (AD), Huntington's disease, Parkinson's disease, prion disease, and other progressive neurological diseases that develop in the aging human central nervous system. Amyloid diseases (amyloidoses) are widespread in the elderly human population, a rapidly expanding demographic in many global populations. Increasing age is the most significant risk factor for neurodegenerative diseases associated with amyloid plaques. To date, nearly three dozen different misfolded proteins targeting brain and other organs have been identified in amyloid diseases and AD, the most prevalent neurodegenerative amyloid disease affecting over 15 million people worldwide. Here we (i) highlight the latest data on mechanisms of amyloid formation and further discuss a hypothesis on the amyloid cascade as a primary mechanism of AD pathogenesis and (ii) review the evolutionary aspects of amyloidosis, which allow new insight on human-specific mechanisms of dementia development.",28320296,,10.1134/S0006297917020043,14
Applications of CRISPR-Cas9 in Alzheimer's Disease and Related Disorders,"Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis, and Huntington's disease represent some of the most prevalent neurodegenerative disorders afflicting millions of people worldwide. Unfortunately, there is a lack of efficacious treatments to cure or stop the progression of these disorders. While the causes of such a lack of therapies can be attributed to various reasons, the disappointing results of recent clinical trials suggest the need for novel and innovative approaches. Since its discovery, there has been a growing excitement around the potential for CRISPR-Cas9 mediated gene editing to identify novel mechanistic insights into disease pathogenesis and to mediate accurate gene therapy. To this end, the literature is rich with experiments aimed at generating novel models of these disorders and offering proof-of-concept studies in preclinical animal models validating the great potential and versatility of this gene-editing system. In this review, we provide an overview of how the CRISPR-Cas9 systems have been used in these neurodegenerative disorders.",35955847,PMC9368966,10.3390/ijms23158714,9
Targeting epigenetics: A novel promise for Alzheimer's disease treatment,"So far, the search for a cure for Alzheimer Disease (AD) has been unsuccessful. The only approved drugs attenuate some symptoms, but do not halt the progress of this disease, which affects 50 million people worldwide and will increase its incidence in the coming decades. Such scenario demands new therapeutic approaches to fight against this devastating dementia. In recent years, multi-omics research and the analysis of differential epigenetic marks in AD subjects have contributed to our understanding of AD; however, the impact of epigenetic research is yet to be seen. This review integrates the most recent data on pathological processes and epigenetic changes relevant for aging and AD, as well as current therapies targeting epigenetic machinery in clinical trials. Evidence shows that epigenetic modifications play a key role in gene expression, which could provide multi-target preventative and therapeutic approaches in AD. Both novel and repurposed drugs are employed in AD clinical trials due to their epigenetic effects, as well as increasing number of natural compounds. Given the reversible nature of epigenetic modifications and the complexity of gene-environment interactions, the combination of epigenetic-based therapies with environmental strategies and drugs with multiple targets might be needed to properly help AD patients.",37422087,,10.1016/j.arr.2023.102003,4
Common therapeutic strategies for prion and Alzheimer's diseases,"A number of unexpected pathophysiological connections linking different neurodegenerative diseases have emerged over the past decade. An example is provided by prion and Alzheimer's diseases. Despite being distinct pathologies, these disorders share several neurotoxic mechanisms, including accumulation of misfolded protein isoforms, stress of the protein synthesis machinery, and activation of a neurotoxic signaling mediated by the cellular prion protein. Here, in addition to reviewing these mechanisms, we will discuss the potential therapeutic interventions for prion and Alzheimer's diseases that are arising from the comprehension of their common neurodegenerative pathways.",27279060,,10.1515/hsz-2016-0190,3
Potential for Treatment of Neurodegenerative Diseases with Natural Products or Synthetic Compounds that Stabilize Microtubules,"No effective therapeutics to treat neurodegenerative diseases exist, despite significant attempts to find drugs that can reduce or rescue the debilitating symptoms of tauopathies such as Alzheimer's disease, Parkinson's disease, frontotemporal dementia, amyotrophic lateral sclerosis, or Pick's disease. A number of in vitro and in vivo models exist for studying neurodegenerative diseases, including cell models employing induced-pluripotent stem cells, cerebral organoids, and animal models of disease. Recent research has focused on microtubulestabilizing agents, either natural products or synthetic compounds that can prevent the axonal destruction caused by tau protein pathologies. Although promising results have come from animal model studies using brainpenetrant natural product microtubule-stabilizing agents, such as paclitaxel analogs that can access the brain, epothilones B and D, and other synthetic compounds such as davunetide or the triazolopyrimidines, early clinical trials in humans have been disappointing. This review aims to summarize the research that has been carried out in this area and discuss the potential for the future development of an effective microtubule stabilizing drug to treat neurodegenerative disease.",32564745,,10.2174/1381612826666200621171302,6
The role of magnetic fields in neurodegenerative diseases,"The term neurodegenerative diseases include a long list of diseases affecting the nervous system that are characterized by the degeneration of different neurological structures. Among them, Alzheimer disease (AD), Parkinson disease (PD), and amyotrophic lateral sclerosis (ALS) are the most representative ones. The vast majority of cases are sporadic and results from the interaction of genes and environmental factors in genetically predisposed individuals. Among environmental conditions, electromagnetic field exposure has begun to be assessed as a potential risk factor for neurodegeneration. In this review, we discuss the existing literature regarding electromagnetic fields and neurodegenerative diseases. Epidemiological studies in AD, PD, and ALS have shown discordant results; thus, a clear correlation between electromagnetic exposure and neurodegeneration has not been demonstrated. In addition, we discuss the role of electromagnetic radiation as a potential non-invasive therapeutic strategy for some neurodegenerative diseases, particularly for PD and AD.",32198562,,10.1007/s00484-020-01896-y,13
Orexins role in neurodegenerative diseases: From pathogenesis to treatment,"Orexin is a neurotransmitter that mainly regulates sleep/wake cycle. In addition to its sleep cycle regulatory role, it is involved in regulation of attention, energy homeostasis, neurogenesis and cognition. Several evidences has shown the involvement of orexin in narcolepsy, but there are also growing evidences that shows the disturbance in orexin system in neurodegenerative diseases including Alzheimer's, Parkinson's, Epilepsy, Huntington's diseases and Amyotrophic lateral sclerosis. Pathogenesis and clinical symptoms of these disorders can be partly attributed from orexin system imbalance. However, there are controversial reports on the exact relationship between orexin and these neurodegenerative diseases. Therefore, the aim of this review is to summarize the current evidences regarding the role of orexin in these neurodegenerative diseases.",32315694,,10.1016/j.pbb.2020.172929,7
The Role of Cdk5 in Alzheimer's Disease,"Alzheimer's disease (AD) is known as the most fatal chronic neurodegenerative disease in adults along with progressive loss of memory and other cognitive function disorders. Cyclin-dependent kinase 5 (Cdk5), a unique member of the cyclin-dependent kinases (Cdks), is reported to intimately associate with the process of the pathogenesis of AD. Cdk5 is of vital importance in the development of CNS and neuron movements such as neuronal migration and differentiation, synaptic functions, and memory consolidation. However, when neurons suffer from pathological stimuli, Cdk5 activity becomes hyperactive and causes aberrant hyperphosphorylation of various substrates of Cdk5 like amyloid precursor protein (APP), tau and neurofilament, resulting in neurodegenerative diseases like AD. Deregulation of Cdk5 contributes to an array of pathological events in AD, ranging from formation of senile plaques and neurofibrillary tangles, synaptic damage, mitochondrial dysfunction to cell cycle reactivation as well as neuronal cell apoptosis. More importantly, an inhibition of Cdk5 activity with inhibitors such as RNA inference (RNAi) could protect from memory decline and neuronal cell loss through suppressing β-amyloid (Aβ)-induced neurotoxicity and tauopathies. This review will briefly describe the above-mentioned possible roles of Cdk5 in the physiological and pathological mechanisms of AD, further discussing recent advances and challenges in Cdk5 as a therapeutic target.",26227906,,10.1007/s12035-015-9369-x,103
Research on ferroptosis as a therapeutic target for the treatment of neurodegenerative diseases,"Ferroptosis is an iron- and lipid peroxidation (LPO)-mediated programmed cell death type. Recently, mounting evidence has indicated the involvement of ferroptosis in neurodegenerative diseases, especially in Alzheimer's disease (AD), Parkinson's disease (PD), multiple sclerosis (MS), amyotrophic lateral sclerosis (ALS), Huntington's disease (HD), and so on. Treating ferroptosis presents opportunities as well as challenges for neurodegenerative diseases. This review provides a comprehensive overview of typical features of ferroptosis and the underlying mechanisms that contribute to its occurrence, as well as their implications in the pathogenesis and advancement of major neurodegenerative disorders. Meanwhile, we summarize the utilization of ferroptosis inhibition in both experimental and clinical approaches for the treatment of major neurodegenerative disorders. In addition, we specifically summarize recent advances in developing therapeutic means targeting ferroptosis in these diseases, which may guide future approaches for the effective management of these devastating medical conditions.",37619619,,10.1016/j.arr.2023.102035,6
Biosensor approaches on the diagnosis of neurodegenerative diseases: Sensing the past to the future,"Early diagnosis of neurodegeneration-oriented diseases that develop with the aging world is essential for improving the patient's living conditions as well as the treatment of the disease. Alzheimer's and Parkinson's diseases are prominent examples of neurodegeneration characterized by dementia leading to the death of nerve cells. The clinical diagnosis of these diseases only after the symptoms appear, delays the treatment process. Detection of biomarkers, which are distinctive molecules in biological fluids, involved in neurodegeneration processes, has the potential to allow early diagnosis of neurodegenerative diseases. Studies on biosensors, whose main responsibility is to detect the target analyte with high specificity, has gained momentum in recent years with the aim of high detection of potential biomarkers of neurodegeneration process. This study aims to provide an overview of neuro-biosensors developed on the basis of biomarkers identified in biological fluids for the diagnosis of neurodegenerative diseases such as Alzheimer's disease (AD), and Parkinson's disease (PD), and to provide an overview of the urgent needs in this field, emphasizing the importance of early diagnosis in the general lines of the neurodegeneration pathway. In this review, biosensor systems developed for the detection of biomarkers of neurodegenerative diseases, especially in the last 5 years, are discussed.",34861607,,10.1016/j.jpba.2021.114479,6
Loneliness as Risk Factor for Alzheimer´s disease,"There is considerable empirical evidence that unequivocally points to loneliness as a modifiable risk factor for the development of Alzheimer's disease and other related dementias. With the emergence of the COVID-19 pandemic and the resulting lockdown and social distancing, there has been a renewed interest in studying this topic. The present review examines the links between loneliness and Alzheimer's disease, with particular emphasis on the mechanisms common to both conditions.",35249519,,10.2174/1874609815666220304195049,2
A Review on Chitosan in Drug Delivery for Treatment of Neurological and Psychiatric Disorders,"Neurological diseases are known as global health problems with a growing number of patients annually. Neurodegenerative diseases such as Alzheimer's disease and Parkinson's disease as well as spinal cord injury, hypoxic ischemia injury, epilepsy, depression and etc., are some examples of neurological diseases. One of the main problems in the treatment of these diseases is the delivery of drugs across the blood-brain barrier (BBB). These days, researchers have tended to find non-invasive and non-toxic strategies for solving this problem. As a non-toxic, safe, and potential agent, chitosan has attracted attention for use in drug delivery systems. Recently, numerous studies have been designed to develop drug delivery systems by using chitosan to treat various neurological diseases. In this paper, the latest developments of chitosan and its derivatives utilization in the drug delivery systems for the treatment of different neurological and psychiatric diseases were reviewed.",34161209,,10.2174/1389201022666210622111028,3
Neuroimmune interactions in Alzheimer's disease-New frontier with old challenges?,"The perceived role of the immune system in neurodegenerative diseases has undergone drastic changes over time. Initially considered as a passive bystander, then condemned as a mediator of neurodegeneration and now established as an important player in the pathogenetic cascade, neuroimmune interactions have come a long way to arrive center stage in Alzheimer's disease research. Despite major breakthroughs in recent years, basic questions remain unanswered as conflicting data describe immune overactivation, inadequate response or exhaustion of the immune system in neurodegenerative diseases. Furthermore, difficulties in translating in vitro and in vivo studies in model systems to the complex human disease condition with multiple overlapping pathologies and the long disease duration in patients suffering from neurodegenerative diseases have hampered progress. Development of novel, advanced model systems, as well as new technologies to interrogate existing disease models and valuable collections of human tissue samples, including brain tissue in parallel with improved imaging and biomarker technologies are guiding the way to better understand the role of the immune system in Alzheimer's disease with hopes for more effective interventions in the future.",31699314,PMC6939624,10.1016/bs.pmbts.2019.10.002,7
Targeted Mitochondrial Epigenetics: A New Direction in Alzheimer's Disease Treatment,"Mitochondrial epigenetic alterations are closely related to Alzheimer's disease (AD), which is described in this review. Reports of the alteration of mitochondrial DNA (mtDNA) methylation in AD demonstrate that the disruption of the dynamic balance of mtDNA methylation and demethylation leads to damage to the mitochondrial electron transport chain and the obstruction of mitochondrial biogenesis, which is the most studied mitochondrial epigenetic change. Mitochondrial noncoding RNA modifications and the post-translational modification of mitochondrial nucleoproteins have been observed in neurodegenerative diseases and related diseases that increase the risk of AD. Although there are still relatively few mitochondrial noncoding RNA modifications and mitochondrial nuclear protein post-translational modifications reported in AD, we have reason to believe that these mitochondrial epigenetic modifications also play an important role in the AD process. This review provides a new research direction for the AD mechanism, starting from mitochondrial epigenetics. Further, this review summarizes therapeutic approaches to targeted mitochondrial epigenetics, which is the first systematic summary of therapeutic approaches in the field, including folic acid supplementation, mitochondrial-targeting antioxidants, and targeted ubiquitin-specific proteases, providing a reference for therapeutic targets for AD.",36077101,PMC9456144,10.3390/ijms23179703,3
"Disentangling tau: One protein, many therapeutic approaches","The tauopathies encompass over 20 adult neurodegenerative diseases and are characterized by the dysfunction and accumulation of insoluble tau protein. Among them, Alzheimer's disease, frontotemporal dementia, and progressive supranuclear palsy collectively impact millions of patients and their families worldwide. Despite years of drug development using a variety of mechanisms of action, no therapeutic directed against tau has been approved for clinical use. This raises important questions about our current model of tau pathology and invites thoughtful consideration of our approach to nonclinical models and clinical trial design. In this article, we review what is known about the biology and genetics of tau, placing it in the context of current and failed clinical trials. We highlight potential reasons for the lack of success to date and offer suggestions for new pathways in therapeutic development. Overall, our viewpoint to the future is optimistic for this important group of neurodegenerative diseases.",38278659,PMC10963923,10.1016/j.neurot.2024.e00321,1
O-GlcNAcylation and Its Roles in Neurodegenerative Diseases,"As a non-classical post-translational modification, O-linked β-N-acetylglucosamine (O-GlcNAc) modification (O-GlcNAcylation) is widely found in human organ systems, particularly in our brains, and is indispensable for healthy cell biology. With the increasing age of the global population, the incidence of neurodegenerative diseases is increasing, too. The common characteristic of these disorders is the aggregation of abnormal proteins in the brain. Current research has found that O-GlcNAcylation dysregulation is involved in misfolding or aggregation of these abnormal proteins to mediate disease progression, but the specific mechanism has not been defined. This paper reviews recent studies on O-GlcNAcylation's roles in several neurodegenerative disorders such as Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis, Huntington's disease, Machado-Joseph's disease, and giant axonal neuropathy, and shows that O-GlcNAcylation, as glucose metabolism sensor, mediating synaptic function, participating in oxidative stress response and signaling pathway conduction, directly or indirectly regulates characteristic pathological protein toxicity and affects disease progression. The existing results suggest that targeting O-GlcNAcylation will provide new ideas for clinical diagnosis, prevention, and treatment of neurodegenerative diseases.",38250776,,10.3233/JAD-230955,0
Neurogenesis-based epigenetic therapeutics for Alzheimer's disease (Review),"Alzheimer's disease (AD) is a worldwide health problem with multiple pathogenic causes including aging, and genetic and environmental factors. As the interfaces between genes and the environment, epigenetic mechanisms, including DNA methylation, histone modification and microRNAs, are also involved in the pathogenesis of AD. Neurogenesis occurs throughout life in the normal adult brain of mammals. The neurogenic process, consisting of the proliferation, differentiation and maturation of neural stem cells (NSC), is regulated via epigenetic mechanisms by controlling the expression of specific sets of genes. In the pathology of AD, due to impairments in epigenetic mechanisms, the generation of neurons from NSCs is damaged, which exacerbates the loss of neurons and the deficits in learning and memory function associated with AD. Based on neurogenesis, a number of therapeutic strategies have shown capability in promoting neuronal generation to compensate for the neurons lost in AD, thereby improving cognitive function through epigenetic modifications. This provides potential for the treatment of AD by stimulating neurogenesis using epigenetic strategies. The present review discusses the epigenetics of AD and adult neurogenesis, and summarizes the neurogenesis-based epigenetic therapies targeted at AD. Such a review may offer information for the guidance of future developments of therapeutic strategies for AD.",27314984,,10.3892/mmr.2016.5390,15
Alzheimer's Disease and Medicinal Plants: An Overview,"Alzheimer's disease (AD) is progressive neurodegenerative disorder and identified as a major health concern globally. Individuals with AD and their care givers are affected in personal, emotional, financial, and social levels. Due to its significant impact and heavy burden on the individual, the patients' families, and society, it is highly needed to search for cost effective, long-time retention therapeutic targets. In recent decades, there are lots of research conducted the possible benefit of natural products and their active components on AD and other neurodegenerative disease, which are discussed here.",27651250,,10.1007/978-3-319-28383-8_6,4
Bridging the age spectrum of neurodegenerative storage diseases,"For over a century, researchers have observed similar neurodegenerative hallmarks in brains of people affected by rare early-onset lysosomal storage diseases and late-onset neurodegenerative diseases such as Alzheimer's and Parkinson's disease. Increasing evidence suggests these apparently disparate diseases share a common underlying feature, namely, a dysfunctional clearance of cellular cargo through the secretory-endosomal-autophagic-lysosomal-exocytic (SEALE) network. By providing examples of rare and common neurodegenerative diseases known to have pathologically altered cargo flux through the SEALE network, we explore the unifying hypothesis that impaired catabolism or exocytosis of SEALE cargo, places a burden of stress on neurons that initiates pathogenesis. We also describe how a growing understanding of genetic, epigenetic and age-related modifications of the SEALE network, has inspired a number of novel disease-modifying therapeutic approaches aimed at alleviating SEALE storage and providing therapeutic benefit to people affected by these devastating diseases across the age spectrum.",25987168,,10.1016/j.beem.2014.08.009,11
Extracellular vesicles in the study of Alzheimer's and Parkinson's diseases: Methodologies applied from cells to biofluids,"Extracellular vesicles (EVs) are gaining increased importance in fundamental research as key players in disease pathogenic mechanisms, but also in translational and clinical research due to their value in biomarker discovery, either for diagnostics and/or therapeutics. In the first research scenario, the study of EVs isolated from neuronal models mimicking neurodegenerative diseases can open new avenues to better understand the pathological mechanisms underlying these conditions or to identify novel molecular targets for diagnosis and/or therapeutics. In the second research scenario, the easy availability of EVs in body fluids and the specificity of their cargo, which can reflect the cell of origin or disease profiles, turn these into attractive diagnostic tools. EVs with exosome-like characteristics, circulating in the bloodstream and other peripheral biofluids, constitute a non-invasive and rapid alternative to study several conditions, including brain-related disorders. In both cases, several EVs isolation methods are already available, but each neuronal model or biofluid presents its own challenges. Herein, a literature overview on EVs isolation methodologies from distinct neuronal models (cellular culture and brain tissue) and body fluids (serum, plasma, cerebrospinal fluid, urine and saliva) was carried out. Focus was given to approaches employed in the context of Alzheimer's and Parkinson's diseases, and the main research findings discussed. The topics here revised will facilitate the choice of EVs isolation methodologies and potentially prompt new discoveries in EVs research and in the neurodegenerative diseases field.",36156258,PMC9828694,10.1111/jnc.15697,5
Alzheimer's Disease Puzzle: Delving into Pathogenesis Hypotheses,"Alzheimer's disease (AD) is a prevalent neurodegenerative disease characterized by both amnestic and non-amnestic clinical manifestations. It accounts for approximately 60-70% of all dementia cases worldwide. With the increasing number of AD patients, elucidating underlying mechanisms and developing corresponding interventional strategies are necessary. Hypotheses about AD such as amyloid cascade, Tau hyper-phosphorylation, neuroinflammation, oxidative stress, mitochondrial dysfunction, cholinergic, and vascular hypotheses are not mutually exclusive, and all of them play a certain role in the development of AD. The amyloid cascade hypothesis is currently the most widely studied; however, other hypotheses are also gaining support. This article summarizes the recent evidence regarding major pathological hypotheses of AD and their potential interplay, as well as the strengths and weaknesses of each hypothesis and their implications for the development of effective treatments. This could stimulate further studies and promote the development of more effective therapeutic strategies for AD.",37450931,PMC10796101,10.14336/AD.2023.0608,8
Gut microbiota defined epigenomes of Alzheimer's and Parkinson's diseases reveal novel targets for therapy,"The origins of Alzheimer's disease (AD) and Parkinson's disease (PD) involve genetic mutations, epigenetic changes, neurotoxin exposure and gut microbiota dysregulation. The gut microbiota's dynamic composition and its metabolites influence intestinal and blood-brain barrier integrity, contributing to AD and PD development. This review explores protein misfolding, aggregation and epigenetic links in AD and PD pathogenesis. It also highlights the role of a leaky gut and the microbiota-gut-brain axis in promoting these diseases through inflammation-induced epigenetic alterations. In addition, we investigate the potential of diet, probiotics and microbiota transplantation for preventing and treating AD and PD via epigenetic modifications, along with a discussion related to current challenges and future considerations. These approaches offer promise for translating research findings into practical clinical applications.",38088063,,10.2217/epi-2023-0342,0
Impact of the Cannabinoid System in Alzheimer's Disease,"Cannabinoids are compounds isolated from cannabis and are also widely present in both nervous and immune systems of animals. In recent years, with in-depth research on cannabinoids, their clinical medicinal value has been evaluated, and many exciting achievements have been continuously accumulating, especially in the field of neurodegenerative disease. Alzheimer's disease is the most common type of neurodegenerative disease that causes dementia and has become a global health problem that seriously impacts human health today. In this review, we discuss the therapeutic potential of cannabinoids for the treatment of Alzheimer's disease. How cannabinoids act on different endocannabinoid receptor subtypes to regulate Alzheimer's disease and the roles of the endocannabinoid system in Alzheimer's disease are outlined, and the underlying mechanisms are discussed. Finally, we summarize the most relevant opportunities of cannabinoid pharmacology related to Alzheimer's disease and discuss the potential usefulness of cannabinoids in the clinical treatment of Alzheimer's disease.",35105293,PMC10207907,10.2174/1570159X20666220201091006,1
Engineering extracellular vesicles for Alzheimer's disease: An emerging cell-free approach for earlier diagnosis and treatment,"Alzheimer's disease (AD) is a debilitating neurodegenerative disorder affecting over five million people globally and has no established cure. Current AD-related treatments only alleviate cognitive and behavioral symptoms and do not address disease onset or progression, underlining the unmet need to create an effective, innovative AD therapeutic. Extracellular vesicles (EVs) have emerged as a new class of nanotherapeutics. These secreted, lipid-bound cellular signaling carriers show promise for potential clinical applications for neurodegenerative diseases like AD. Additionally, analyzing contents and characteristics of patient-derived EVs may address the unmet need for earlier AD diagnostic techniques, informing physicians of altered genetic expression or cellular communications specific to healthy and diseased physiological states. There are numerous recent advances in regenerative medicine using EVs and include bioengineering perspectives to modify EVs, target glial cells in neurodegenerative diseases like AD, and potentially use EVs to diagnose and treat AD earlier. This article is categorized under: Neurological Diseases > Biomedical Engineering Neurological Diseases > Molecular and Cellular Physiology Neurological Diseases > Stem Cells and Development.",35266650,PMC9397584,10.1002/wsbm.1541,5
Ketogenic Diet: A Promising Neuroprotective Composition for Managing Alzheimer's Diseases and its Pathological Mechanisms,"Ketogenic diet and ketone bodies gained significant attention in recent years due to their ability to influence the specific energy metabolism and restoration of mitochondrial homeostasis that can help in hindering the progression of many metabolic diseases, including diabetes and neurodegenerative diseases. A ketogenic diet consists of high fat and low carbohydrate contents, which makes the body glucose deprived and rely on alternative sources (ketone bodies) for energy. It has been initially designed and supplemented for the treatment of epilepsy, and, later, its influence on many energyderiving biochemical pathways made it a highly sorted food supplement for many metabolic diseases and even for bodybuilding and calorie restriction in healthy individuals. Among the reported therapeutic action over a range of diseases, neurodegenerative disorders, especially Alzheimer's disease, gained the attention of many researchers and clinicians because of the higher benefits of the ketogenic diet on this disease. Complex pathology and multiple influencing factors of Alzheimer's disease make exploration of its therapeutic strategies a demanding task. It was a common phenomenon that energy deprivation in neurological disorders, including Alzheimer's disease, progress rapidly. The ability of ketone bodies to stabilize the mitochondrial energy metabolism makes it a suitable intervening agent. In this review, we will discuss various research progress made with regards to ketone bodies/ketogenic diet for the management of Alzheimer's disease and elaborate in detail about the mechanisms that are influenced during their therapeutic action.",34607541,,10.2174/1566524021666211004104703,6
