Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Development and validation of a novel mitophagy-related gene prognostic signature for glioblastoma multiforme,"Background:Glioblastoma multiforme (GBM) is one of the most malignant tumors in brain with high morbidity and mortality. Mitophagy plays a significant role in carcinogenesis, metastasis, and invasion. In our study, we aim to construct a mitophagy-related risk model to predict prognosis in GBM.Methods:RNA-seq data combined with clinical information were downloaded from TCGA. The 4-gene risk model and nomograph was then constructed and validated in external cohort. Evaluation of immune infiltration, functional enrichment and tumor microenvironment (TME) were then performed.Result:A mitophagy-related risk model was established and patients in TCGA and CGGA were classified into low-risk and high-risk groups. In both cohorts, patients in low-risk group had improved survival, while high-risk group had poor prognosis. Also, the risk model was identified as an independent factor for predicting overall survival via Cox regression. Furthermore, a prognostic nomogram including mitophagy signatures was established with excellent predictive performance. In addition, the risk model was closely associated with regulation of immune infiltration as well as TME.Conclusion:In conclusion, our study constructed a mitophagy-related risk model, which can be utilized for the clinical prognostic prediction in GBM.",35692054,PMC9190154,10.1186/s12885-022-09707-w,5,BMC cancer,100967800,4.638,0.4913414716720581,0.5585284280936454,0.31438127090301005,0.4693868228025659
Glioblastoma mechanobiology at multiple length scales,"Glioblastoma multiforme (GBM), a primary brain cancer, is one of the most aggressive forms of human cancer, with a very low patient survival rate. A characteristic feature of GBM is the diffuse infiltration of tumor cells into the surrounding brain extracellular matrix (ECM) that provide biophysical, topographical, and biochemical cues. In particular, ECM stiffness and composition is known to play a key role in controlling various GBM cell behaviors including proliferation, migration, invasion, as well as the stem-like state and response to chemotherapies. In this review, we discuss the mechanical characteristics of the GBM microenvironment at multiple length scales, and how biomaterial scaffolds such as polymeric hydrogels, and fibers, as well as microfluidic chip-based platforms have been employed as tissue mimetic models to study GBM mechanobiology. We also highlight how such tissue mimetic models can impact the field of GBM mechanobiology.",38640876,,10.1016/j.bioadv.2024.213860,0,Biomaterials advances,9918383886206676,0.0,0.4904949367046356,0.20735785953177258,0.10033444816053512,0.3558354235612429
Single-cell transcriptome analysis reveals intratumoral heterogeneity in lung adenocarcinoma,"Introduction:Lung adenocarcinoma (LUAD) is a major health concern worldwide. Single-cell RNA-sequencing (scRNA-seq) provides a valuable platform for exploring the intratumoral heterogeneity in LUAD and holds great potential for facilitating the development and application of personalized therapeutic approaches.Methods:The TCGA-LUAD (n = 503), GSE68465 (n = 442), GSE72094 (n = 398), and GSE26939 (n = 115) datasets were retrieved for prognostic assessment. Subgroup analysis was performed for the epithelial cells, endothelial cells, immune cells, and fibroblasts, and the transcription factors and tumor-related pathways enriched in each subgroup were analyzed using PROGENy and DoRothEA package. The InferCNV software was used to calculate the copy number variations (CNVs) in tumor cell subgroups with normal epithelial cells as the reference. The association between the annotated cell types and survival was analyzed using the Scissor software.Results:We identified eight major cell types in LUAD, namely epithelial cells, NK cells, T and B cells, endothelial cells, mast cells, myeloid cells, and fibroblasts, of which the epithelial cells and B cells showed a marked increase in the tumor samples. In addition, we also detected an intense signal transduction network from the cancer-associated fibroblasts (CAFs) to malignant cells, mainly involving the DCN/MET, COLA1/DDR1, COL1A1/SDC1, and COL1A2/SDC1 pathways. The tumor differentiation trajectory consisted of state 1 and state 2, which were enriched in HIF1A, and state 4. Furthermore, only a few B cells originated from the normal tissue, suggesting significant recruitment and infiltration of B cells in LUAD. Based on differentially upregulated genes in the cells positively and negatively associated with survival, we established a prognostic model that showed satisfactory predictive performance in three different cohorts. States 3 and 2 of epithelial cells included the majority of cells with KRAS mutation, whereas state 2 showed high frequency of EGFR mutations.Conclusion:We analyzed intra-tumor heterogeneity of LUAD at the single-cell level and developed a prognostic index that was highly effective across multiple cohorts.",38133212,,10.1002/tox.24048,0,Environmental toxicology,100885357,4.109,0.4903118312358856,0.21070234113712374,0.23745819397993312,0.3838192057649428
Understanding current experimental models of glioblastoma-brain microenvironment interactions,"Glioblastoma (GBM) is a common and devastating primary brain tumor, with median survival of 16-18 months after diagnosis in the setting of substantial resistance to standard-of-care and inevitable tumor recurrence. Recent work has implicated the brain microenvironment as being critical for GBM proliferation, invasion, and resistance to treatment. GBM does not operate in isolation, with neurons, astrocytes, and multiple immune populations being implicated in GBM tumor progression and invasiveness. The goal of this review article is to provide an overview of the available in vitro, ex vivo, and in vivo experimental models for assessing GBM-brain interactions, as well as discuss each model's relative strengths and limitations. Current in vitro models discussed will include 2D and 3D co-culture platforms with various cells of the brain microenvironment, as well as spheroids, whole organoids, and models of fluid dynamics, such as interstitial flow. An overview of in vitro and ex vivo organotypic GBM brain slices is also provided. Finally, we conclude with a discussion of the various in vivo rodent models of GBM, including xenografts, syngeneic grafts, and genetically-engineered models of GBM.",38180686,PMC11056965,10.1007/s11060-023-04536-8,1,Journal of neuro-oncology,8309335,4.506,0.4901898503303528,0.3277591973244147,0.29431438127090304,0.41852862591727524
Single-cell transcriptome analysis reveals heterogeneity of neutrophils in non-small cell lung cancer,"Background:Lung cancer stands out as a highly perilous malignant tumor with severe implications for human health. There has been a growing interest in neutrophils as a result of their role in promoting cancer in recent years. Thus, the present study aimed to investigate the heterogeneity of neutrophils in non-small cell lung cancer (NSCLC).Methods:Single-cell RNA sequencing of tumor-associated neutrophils (TANs) and polymorphonuclear neutrophils sourced from the Gene Expression Omnibus database was analyzed. Moreover, cell-cell communication, differentiation trajectories and transcription factor analyses were performed.Results:Neutrophils were found to be closely associated with macrophages. Four major types of TANs were identified: a transitional subcluster that migrated from blood to tumor microenvironment (TAN-0), an inflammatory subcluster (TAN-1), a subpopulation that displayed a distinctive transcriptional signature (TAN-2) and a final differentiation state that promoted tumor formation (TAN-3). Meanwhile, TAN-3 displayed a marked increase in glycolytic activity. Finally, transcription factors were analyzed to uncover distinct TAN cluster-specific regulons.Conclusions:The discovery of the dynamic characteristics of TANs in the present study is anticipated to contribute to yielding a better understanding of the tumor microenvironment and advancing the treatment of NSCLC.",38735760,,10.1002/jgm.3690,0,The journal of gene medicine,9815764,4.152,0.4901517629623413,0.2140468227424749,0.26755852842809363,0.39041212801151853
An End-to-End Deep Hybrid Autoencoder Based Method for Single-Cell RNA-Seq Data Analysis,"Single-cell RNA sequencing technology provides powerful support for researchers to understand the complex mechanisms of cells at the single-cell level. Due to the high sparsity, technical noise, and computational complexity of single-cell transcriptome data, the existing data analysis methods are unable to effectively extract the fine-grained characteristics of scRNA-seq data, resulting in inaccurately analyze the heterogeneity of the individual cell from a great quantity of cell mixtures. To address these shortcomings, we proposed an end-to-end analysis method called dhaSCA, which integrates the Graph convolutional neural network (GCN) feature learning and downstream tasks such as classification and imputation into a unified deep learning manner. dhaSCA uses hybrid GCN-MLP deep autoencoder and to capture structural information between cells, and learn the low dimensional cell representation. It also introduces downstream tasks as constraints to guide the model to learn more accurate cell features. We conducted various experiments to evaluate the performance of dhaSCA based on eight real RNA-Seq datasets, including classification, imputation, clustering, and visualization. The results show that dhaSCA outperforms other state-of-the-art methods in these downstream tasks. Therefore, dhaSCA is able to obtain a richer representation of cells, and provides strong support for efficient analysis of single-cell data.",37889828,,10.1109/TCBB.2023.3328029,2,IEEE/ACM transactions on computational biology and bioinformatics,101196755,3.702,0.4895263612270355,0.41471571906354515,0.21739130434782608,0.4201372214184955
scMuffin: an R package to disentangle solid tumor heterogeneity by single-cell gene expression analysis,"Introduction:Single-cell (SC) gene expression analysis is crucial to dissect the complex cellular heterogeneity of solid tumors, which is one of the main obstacles for the development of effective cancer treatments. Such tumors typically contain a mixture of cells with aberrant genomic and transcriptomic profiles affecting specific sub-populations that might have a pivotal role in cancer progression, whose identification eludes bulk RNA-sequencing approaches. We present scMuffin, an R package that enables the characterization of cell identity in solid tumors on the basis of a various and complementary analyses on SC gene expression data.Results:scMuffin provides a series of functions to calculate qualitative and quantitative scores, such as: expression of marker sets for normal and tumor conditions, pathway activity, cell state trajectories, Copy Number Variations, transcriptional complexity and proliferation state. Thus, scMuffin facilitates the combination of various evidences that can be used to distinguish normal and tumoral cells, define cell identities, cluster cells in different ways, link genomic aberrations to phenotypes and identify subtle differences between cell subtypes or cell states. We analysed public SC expression datasets of human high-grade gliomas as a proof-of-concept to show the value of scMuffin and illustrate its user interface. Nevertheless, these analyses lead to interesting findings, which suggest that some chromosomal amplifications might underlie the invasive tumor phenotype and the presence of cells that possess tumor initiating cells characteristics.Conclusions:The analyses offered by scMuffin and the results achieved in the case study show that our tool helps addressing the main challenges in the bioinformatics analysis of SC expression data from solid tumors.",38012590,PMC10680269,10.1186/s12859-023-05563-y,1,BMC bioinformatics,100965194,3.307,0.48938146233558655,0.3311036789297659,0.17391304347826086,0.39463222188295727
"Integrated multiomic analysis reveals disulfidptosis subtypes in glioblastoma: implications for immunotherapy, targeted therapy, and chemotherapy","Introduction:Glioblastoma (GBM) presents significant challenges due to its malignancy and limited treatment options. Precision treatment requires subtyping patients based on prognosis. Disulfidptosis, a novel cell death mechanism, is linked to aberrant glucose metabolism and disulfide stress, particularly in tumors expressing high levels of SLC7A11. The exploration of disulfidptosis may provide a new perspective for precise diagnosis and treatment of glioblastoma.Methods:Transcriptome sequencing was conducted on samples from GBM patients treated at Tiantan Hospital (January 2022 - December 2023). Data from CGGA and TCGA databases were collected. Consensus clustering based on disulfidptosis features categorized GBM patients into two subtypes (DRGclusters). Tumor immune microenvironment, response to immunotherapy, and drug sensitivity were analyzed. An 8-gene disulfidptosis-based subtype predictor was developed using LASSO machine learning algorithm and validated on CGGA dataset.Results:Patients in DRGcluster A exhibited improved overall survival (OS) compared to DRGcluster B. DRGcluster subtypes showed differences in tumor immune microenvironment and response to immunotherapy. The predictor effectively stratified patients into high and low-risk groups. Significant differences in IC50 values for chemotherapy and targeted therapy were observed between risk groups.Discussion:Disulfidptosis-based classification offers promise as a prognostic predictor for GBM. It provides insights into tumor immune microenvironment and response to therapy. The predictor aids in patient stratification and personalized treatment selection, potentially improving outcomes for GBM patients.",38504986,PMC10950096,10.3389/fimmu.2024.1362543,0,Frontiers in immunology,101560960,8.786,0.4890917241573334,0.21739130434782608,0.7558528428093646,0.48810386392583816
Comprehensive analysis of scRNA-Seq and bulk RNA-Seq reveals dynamic changes in the tumor immune microenvironment of bladder cancer and establishes a prognostic model,"Background:The prognostic management of bladder cancer (BLCA) remains a great challenge for clinicians. Recently, bulk RNA-seq sequencing data have been used as a prognostic marker for many cancers but do not accurately detect core cellular and molecular functions in tumor cells. In the current study, bulk RNA-seq and single-cell RNA sequencing (scRNA-seq) data were combined to construct a prognostic model of BLCA.Methods:BLCA scRNA-seq data were downloaded from Gene Expression Omnibus (GEO) database. Bulk RNA-seq data were obtained from the UCSC Xena. The R package ""Seurat"" was used for scRNA-seq data processing, and the uniform manifold approximation and projection (UMAP) were utilized for downscaling and cluster identification. The FindAllMarkers function was used to identify marker genes for each cluster. The limma package was used to obtain differentially expressed genes (DEGs) affecting overall survival (OS) in BLCA patients. Weighted gene correlation network analysis (WGCNA) was used to identify BLCA key modules. The intersection of marker genes of core cells and genes of BLCA key modules and DEGs was used to construct a prognostic model by univariate Cox and Least Absolute Shrinkage and Selection Operator (LASSO) analyses. Differences in clinicopathological characteristics, immune microenvironment, immune checkpoints, and chemotherapeutic drug sensitivity between the high and low-risk groups were also investigated.Results:scRNA-seq data were analyzed to identify 19 cell subpopulations and 7 core cell types. The ssGSEA showed that all 7 core cell types were significantly downregulated in tumor samples of BLCA. We identified 474 marker genes from the scRNA-seq dataset, 1556 DEGs from the Bulk RNA-seq dataset, and 2334 genes associated with a key module identified by WGCNA. After performing intersection, univariate Cox, and LASSO analysis, we obtained a prognostic model based on the expression levels of 3 signature genes, namely MAP1B, PCOLCE2, and ELN. The feasibility of the model was validated by an internal training set and two external validation sets. Moreover, patients with high-risk scores are predisposed to experience poor OS, a larger prevalence of stage III-IV, a greater TMB, a higher infiltration of immune cells, and a lesser likelihood of responding favorably to immunotherapy.Conclusion:By integrating scRNA-seq and bulk RNA-seq data, we constructed a novel prognostic model to predict the survival of BLCA patients. The risk score is a promising independent prognostic factor that is closely correlated with the immune microenvironment and clinicopathological characteristics.",36973787,PMC10044739,10.1186/s12967-023-04056-z,17,Journal of translational medicine,101190741,8.44,0.4882681667804718,0.7692307692307693,0.6254180602006689,0.5718906659545707
Single-cell RNA sequencing reveals the cellular and molecular characteristics of high-grade and metastatic bladder cancer,"Purpose:Metastatic bladder cancer (BC) has the highest somatic mutation frequency and recurrence rate of all tumors. However, the cellular and molecular characteristics of BC remain unclear.Methods:We performed single-cell RNA sequencing (scRNA-seq) on the samples of paracancerous normal tissue (PNT), primary tumor (PT) and lymph node metastasis (LNM). The proportions and gene expression profiles of different cell types in the tumor microenvironment (TME) were investigated.Results:In total, 50,158 cells were classified into six populations. Malignant cells of PT and LNM exhibited large mutant DNA fragments, while the cell phenotypes and gene expression profiles differed during differentiation. Metastasis was associated with a poorer prognosis than PT. Tumor-associated stromal cells and inhibitory immune cells were the main cell populations in PT and LNM. Cell-cell communication analysis revealed the roles of signaling pathways of inflammatory cancer-associated fibroblast (iCAF) and tumor-associated macrophage (TAM) in exhaustion of T cells. In addition, iCAF may recruit TAM to promote formation of the TME earlier than the differentiation of tumor cells.Conclusion:This study through scRNA-seq enhanced our understanding of new features about the cellular and molecular similarities and differences of high-grade and metastatic bladder cancer, which might provide potential therapeutic targets in future treatment.",37170046,,10.1007/s13402-023-00820-x,1,Cellular oncology (Dordrecht),101552938,7.051,0.48803937435150146,0.33444816053511706,0.5250836120401338,0.46472997912595104
Data Analysis Pipeline for scRNA-seq Experiments to Study Early Oogenesis,"Germ cells as the means for the transmission of genetic information between generations have been a hot topic of research for decades. The analysis of the transcriptomes, that is of the RNA transcripts produced by the genotype at a given time, of germ cells and the surrounding somatic cells, is essential to unravel the cellular and molecular processes regulating gametogenesis. However, the asynchronized differentiation of germ cells and high cellular heterogeneity in the developing ovary or testis represent two unsurmountable challenges for delineating the transcription regulation mechanism of germ cells using traditional bulk RNA sequencing. By performing single-cell RNA sequencing (scRNA-seq), it is now possible to dissect the transcriptome of germ cell development at single-cell resolution, and apply powerful bioinformatics methods to translate raw sequencing data into meaningful information. Here, using the 10Ã Genomic platform and the most widely cited bioinformatics tools, we describe how to analyze early female germ cell development using scRNA-seq data generated from mouse E11.5 to E14.5 ovaries. This pipeline will provide a guide for exploring the processes of early germ cell development at single-cell resolution.",38351456,,10.1007/978-1-0716-3698-5_15,0,"Methods in molecular biology (Clifton, N.J.)",9214969,0.0,0.4862019717693329,0.22073578595317725,0.10367892976588629,0.35660412620541243
A bioinformatic analysis study of m7G regulator-mediated methylation modification patterns and tumor microenvironment infiltration in glioblastoma,"Background:Glioblastoma is one of the most common brain cancers in adults, and is characterized by recurrence and little curative effect. An effective treatment for glioblastoma patients remains elusive worldwide. 7-methylguanosine (m7G) is a common RNA modification, and its role in tumors has become a research hotspot.Methods:By searching for differentially expressed genes related to m7G, we generated a prognostic signature via cluster analysis and established classification criteria of high and low risk scores. The effectiveness of classification was validated using the Non-negative matrix factorization (NMF) algorithm, and repeatedly verified using training and test groups. The dimension reduction method was used to clearly show the difference and clinical significance of the data. All analyses were performed via R (version 4.1.2).Results:According to the signature that included four genes (TMOD2, CACNG2, PLOD3, and TMSB10), glioblastoma patients were divided into high and low risk score groups. The survival rates between the two groups were significantly different, and the predictive abilities for 1-, 3-, and 5-year survivals were effective. We further established a Nomogram model to further examine the signature,as well as other clinical factors, with remaining significant results. Our signature can act as an independent prognostic factor related to immune-related processes in glioblastoma.Conclusions:Our research addresses the gap in knowledge in the m7G and glioblastoma research fields. The establishment of a prognostic signature and the extended analysis of the tumor microenvironment, immune correlation, and tumor mutation burden further suggest the important role of m7G in the development and development of this disease. This work will provide support for future research.",35788194,PMC9251941,10.1186/s12885-022-09791-y,8,BMC cancer,100967800,4.638,0.48582836985588074,0.6454849498327759,0.3177257525083612,0.4841391623817558
Advancing single-cell RNA-seq data analysis through the fusion of multi-layer perceptron and graph neural network,"The advancement of single-cell sequencing technology has smoothed the ability to do biological studies at the cellular level. Nevertheless, single-cell RNA sequencing (scRNA-seq) data presents several obstacles due to the considerable heterogeneity, sparsity and complexity. Although many machine-learning models have been devised to tackle these difficulties, there is still a need to enhance their efficiency and accuracy. Current deep learning methods often fail to fully exploit the intrinsic interconnections within cells, resulting in unsatisfactory results. Given these obstacles, we propose a unique approach for analyzing scRNA-seq data called scMPN. This methodology integrates multi-layer perceptron and graph neural network, including attention network, to execute gene imputation and cell clustering tasks. In order to evaluate the gene imputation performance of scMPN, several metrics like cosine similarity, median L1 distance and root mean square error are used. These metrics are utilized to compare the efficacy of scMPN with other existing approaches. This research utilizes criteria such as adjusted mutual information, normalized mutual information and integrity score to assess the efficacy of cell clustering across different approaches. The superiority of scMPN over current single-cell data processing techniques in cell clustering and gene imputation investigations is shown by the experimental findings obtained from four datasets with gold-standard cell labels. This observation demonstrates the efficacy of our suggested methodology in using deep learning methodologies to enhance the interpretation of scRNA-seq data.",38171931,PMC10764207,10.1093/bib/bbad481,0,Briefings in bioinformatics,100912837,13.994,0.48555395007133484,0.22408026755852842,0.8695652173913043,0.5100614670327674
Imputation for Single-cell RNA-seq Data with Non-negative Matrix Factorization and Transfer Learning,"Single-cell RNA sequencing (scRNA-seq) has been proven to be an effective technology for investigating the heterogeneity and transcriptome dynamics due to the single-cell resolution. However, one of the major problems for data obtained by scRNA-seq is excessive zeros in the count matrix, which hinders the downstream analysis enormously. Here, we present a method that integrates non-negative matrix factorization and transfer learning (NMFTL) to impute the scRNA-seq data. It borrows gene expression information from the additional dataset and adds graph-regularized terms to the decomposed matrices. These strategies not only maintain the intrinsic geometrical structure of the data itself but also further improve the accuracy of estimating the expression values by adding the transfer term in the model. The real data analysis result demonstrates that the proposed method outperforms the existing matrix-factorization-based imputation methods in recovering dropout entries, preserving gene-to-gene and cell-to-cell relationships, and in the downstream analysis, such as cell clustering analysis, the proposed method also has a good performance. For convenience, we have implemented the ""NMFTL"" method with R scripts, which could be available at https://github.com/FocusPaka/NMFTL.",38248911,,10.1142/S0219720023500294,0,Journal of bioinformatics and computational biology,101187344,1.204,0.48494410514831543,0.22742474916387959,0.12040133779264214,0.3605316804802936
A deep convolutional neural network for segmentation of whole-slide pathology images identifies novel tumour cell-perivascular niche interactions that are associated with poor survival in glioblastoma,"Background:Glioblastoma is the most aggressive type of brain cancer with high-levels of intra- and inter-tumour heterogeneity that contribute to its rapid growth and invasion within the brain. However, a spatial characterisation of gene signatures and the cell types expressing these in different tumour locations is still lacking.Methods:We have used a deep convolutional neural network (DCNN) as a semantic segmentation model to segment seven different tumour regions including leading edge (LE), infiltrating tumour (IT), cellular tumour (CT), cellular tumour microvascular proliferation (CTmvp), cellular tumour pseudopalisading region around necrosis (CTpan), cellular tumour perinecrotic zones (CTpnz) and cellular tumour necrosis (CTne) in digitised glioblastoma histopathological slides from The Cancer Genome Atlas (TCGA). Correlation analysis between segmentation results from tumour images together with matched RNA expression data was performed to identify genetic signatures that are specific to different tumour regions.Results:We found that spatially resolved gene signatures were strongly correlated with survival in patients with defined genetic mutations. Further in silico cell ontology analysis along with single-cell RNA sequencing data from resected glioblastoma tissue samples showed that these tumour regions had different gene signatures, whose expression was driven by different cell types in the regional tumour microenvironment. Our results further pointed to a key role for interactions between microglia/pericytes/monocytes and tumour cells that occur in the IT and CTmvp regions, which may contribute to poor patient survival.Conclusions:This work identified key histopathological features that correlate with patient survival and detected spatially associated genetic signatures that contribute to tumour-stroma interactions and which should be investigated as new targets in glioblastoma. The source codes and datasets used are available in GitHub: https://github.com/amin20/GBM_WSSM .",33927352,PMC8329064,10.1038/s41416-021-01394-x,11,British journal of cancer,0370635,0.0,0.4845401346683502,0.7123745819397993,0.10702341137123746,0.45460367946321745
Biosensor-Enhanced Organ-on-a-Chip Models for Investigating Glioblastoma Tumor Microenvironment Dynamics,"Glioblastoma, an aggressive primary brain tumor, poses a significant challenge owing to its dynamic and intricate tumor microenvironment. This review investigates the innovative integration of biosensor-enhanced organ-on-a-chip (OOC) models as a novel strategy for an in-depth exploration of glioblastoma tumor microenvironment dynamics. In recent years, the transformative approach of incorporating biosensors into OOC platforms has enabled real-time monitoring and analysis of cellular behaviors within a controlled microenvironment. Conventional in vitro and in vivo models exhibit inherent limitations in accurately replicating the complex nature of glioblastoma progression. This review addresses the existing research gap by pioneering the integration of biosensor-enhanced OOC models, providing a comprehensive platform for investigating glioblastoma tumor microenvironment dynamics. The applications of this combined approach in studying glioblastoma dynamics are critically scrutinized, emphasizing its potential to bridge the gap between simplistic models and the intricate in vivo conditions. Furthermore, the article discusses the implications of biosensor-enhanced OOC models in elucidating the dynamic features of the tumor microenvironment, encompassing cell migration, proliferation, and interactions. By furnishing real-time insights, these models significantly contribute to unraveling the complex biology of glioblastoma, thereby influencing the development of more accurate diagnostic and therapeutic strategies.",38732975,PMC11086276,10.3390/s24092865,0,"Sensors (Basel, Switzerland)",101204366,3.847,0.4839532673358917,0.23076923076923078,0.23076923076923078,0.3826796527092274
Dissecting the immunosuppressive tumor microenvironments in Glioblastoma-on-a-Chip for optimized PD-1 immunotherapy,"Programmed cell death protein-1 (PD-1) checkpoint immunotherapy efficacy remains unpredictable in glioblastoma (GBM) patients due to the genetic heterogeneity and immunosuppressive tumor microenvironments. Here, we report a microfluidics-based, patient-specific 'GBM-on-a-Chip' microphysiological system to dissect the heterogeneity of immunosuppressive tumor microenvironments and optimize anti-PD-1 immunotherapy for different GBM subtypes. Our clinical and experimental analyses demonstrated that molecularly distinct GBM subtypes have distinct epigenetic and immune signatures that may lead to different immunosuppressive mechanisms. The real-time analysis in GBM-on-a-Chip showed that mesenchymal GBM niche attracted low number of allogeneic CD154+CD8+ T-cells but abundant CD163+ tumor-associated macrophages (TAMs), and expressed elevated PD-1/PD-L1 immune checkpoints and TGF-Î²1, IL-10, and CSF-1 cytokines compared to proneural GBM. To enhance PD-1 inhibitor nivolumab efficacy, we co-administered a CSF-1R inhibitor BLZ945 to ablate CD163+ M2-TAMs and strengthened CD154+CD8+ T-cell functionality and GBM apoptosis on-chip. Our ex vivo patient-specific GBM-on-a-Chip provides an avenue for a personalized screening of immunotherapies for GBM patients.",32909947,PMC7556869,10.7554/eLife.52253,67,eLife,101579614,8.713,0.48377031087875366,0.9364548494983278,0.6354515050167224,0.6046434574302623
"Cellular Conversations in Glioblastoma Progression, Diagnosis and Treatment","Glioblastoma (GBM) is the most frequent malignancy among primary brain tumors in adults and one of the worst 5-year survival rates (< 7%) among all human cancers. Till now, treatments that target particular cell or intracellular metabolism have not improved patients' survival. GBM recruits healthy brain cells and subverts their processes to create a microenvironment that contributes to supporting tumor progression. This microenvironment encompasses a complex network in which malignant cells interact with each other and with normal and immune cells to promote tumor proliferation, angiogenesis, metastasis, immune suppression, and treatment resistance. Communication can be direct via cell-to-cell contact, mainly through adhesion molecules, tunneling nanotubes, gap junctions, or indirect by conventional paracrine signaling by cytokine, neurotransmitter, and extracellular vesicles. Understanding these communication routes could open up new avenues for the treatment of this lethal tumor. Hence, therapeutic approaches based on glioma cells` communication have recently drawn attention. This review summarizes recent findings on the crosstalk between glioblastoma cells and their tumor microenvironment, and the impact of this conversation on glioblastoma progression. We also discuss the mechanism of communication of glioma cells and their importance as therapeutic targets and diagnostic and prognostic biomarkers. Overall, understanding the biological mechanism of specific interactions in the tumor microenvironment may help in predicting patient prognosis and developing novel therapeutic strategies to target GBM.",35411434,,10.1007/s10571-022-01212-9,4,Cellular and molecular neurobiology,8200709,4.231,0.4833740293979645,0.5117056856187291,0.27424749163879597,0.44721505309028364
Integrated analysis of single-cell RNA-seq and bulk RNA-seq unravels T cell-related prognostic risk model and tumor immune microenvironment modulation in triple-negative breast cancer,"Background:Triple negative breast cancer (TNBC) is an aggressive and fatal malignancy. The current success of tumor immunotherapy has focused attention on intermediate T-cell subsets and the tumor microenvironment, which are essential for activation of the anti-tumor response. Therefore, both areas require further research to accelerate progress in developing tailored immunotherapeutic approaches for patients with TNBC.Methods:We obtained scRNA-seq data of TNBC from the GEO database. A multiplex strategy was used to analyze and identify the T-cell heterogeneity of TNBC. By combining the METABRIC and GEO databases, a prognostic risk model for T-cell marker genes was constructed and validated. In addition, the immune-infiltrating cells of TNBC was analyzed using CIBERSORT, and the association between the risk model and response to immunotherapy was investigated.Results:Based on scRNA-seq data, 25,932 cells were identified for multiple analyzes. T cells were studied with a focus on 2 subtypes, including CD8+and CD4+. There were also communication relationships between T cells and multiple cell types. The results of the enrichment analysis showed that the T-cell marker genes were focused in pathways related to the immune system. In addition, OPTN, TMEM176A, PKM and HES1 deserve attention as prognostic markers in TNBC. The immune infiltration results showed that the high-risk group had significant immune cell infiltration and immunosuppression status.Conclusion:This study provides a resource for understanding T-cell heterogeneity and the associated prognostic risk model for TNBC. The results show that the model helps predict prognosis and response to treatment in breast cancer.",37263064,,10.1016/j.compbiomed.2023.107066,8,Computers in biology and medicine,1250250,6.698,0.4832063913345337,0.6488294314381271,0.5016722408026756,0.5200241692488807
Relevance of Thymic Stromal Lymphopoietin on the Pathogenesis of Glioblastoma: Role of the Neutrophil,"Glioblastoma multiforme (GBM) is the most predominant and malignant primary brain tumor in adults. Thymic stromal lymphopoietin (TSLP), a cytokine primarily generated by activated epithelial cells, has recently garnered attention in cancer research. This study was aimed to elucidate the significance of TSLP in GBM cells and its interplay with the immune system, particularly focused on granulocyte neutrophils. Our results demonstrate that the tumor produces TSLP when stimulated with epidermal growth factor (EGF) in both the U251 cell line and the GBM biopsy (GBM-b). The relevance of the TSLP function was evaluated using a 3D spheroid model. Spheroids exhibited increased diameter, volume, and proliferation. In addition, TSLP promoted the generation of satellites surrounding the main spheroids and inhibited apoptosis in U251 treated with temozolomide (TMZ). Additionally, the co-culture of polymorphonuclear (PMN) cells from healthy donors with the U251 cell line in the presence of TSLP showed a reduction in apoptosis and an increase in IL-8 production. TSLP directly inhibited apoptosis in PMN from GBM patients (PMN-p). Interestingly, the vascular endothelial growth factor (VEGF) production was elevated in PMN-p compared with PMN from healthy donors. Under these conditions, TSLP also increased VEGF production, in PMN from healthy donors. Moreover, TSLP upregulated programed death-ligand 1 (PDL-1) expression in PMN cultured with U251. On the other hand, according to our results, the analysis of RNA-seq datasets from Illumina HiSeq 2000 sequencing platform performed with TIMER2.0 webserver demonstrated that the combination of TSLP with neutrophils decreases the survival of the patient. In conclusion, our results position TSLP as a possible new growth factor in GBM and indicate its modulation of the tumor microenvironment, particularly through its interaction with PMN.",38557942,PMC10984908,10.1007/s10571-024-01462-9,0,Cellular and molecular neurobiology,8200709,4.231,0.48139289021492004,0.23411371237458195,0.27759197324414714,0.39117687125269784
